"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Bglap",0.138856410592605,7.47215558219865,3.66801315767231,0.000305257277569235,0.00381738970046666,0.0832039443375319,"Glutamatergic","Bglap"
"Pld2",0.138855861037731,7.47208698479006,3.66788772336033,0.000305398506085332,0.00381738970046666,0.0827671659295621,"Glutamatergic","Pld2"
"Rnf128",0.138853219495268,7.51078013771467,2.92123448148482,0.00384218454940313,0.0163877624301245,-2.16193031108284,"Glutamatergic","Rnf128"
"Pskh1",0.138849253964076,7.50094875375817,3.59313826943698,0.00040144653928309,0.00396084523658743,-0.155737775180675,"Glutamatergic","Pskh1"
"Spata48",0.138798185229297,7.47211404582127,3.66764279232466,0.000305674455466598,0.00381738970046666,0.0819585177124749,"Glutamatergic","Spata48"
"9130019O22Rik",0.138785321621569,7.49074535881592,2.84140735363387,0.00490456074655733,0.0194260687616231,-2.38242220501657,"Glutamatergic","9130019O22Rik"
"Piezo2",0.138744774952954,7.47197164827077,3.66711086269357,0.000306274558981321,0.00381738970046666,0.0801472106900496,"Glutamatergic","Piezo2"
"Spata13",0.138741118183069,7.47200576382776,3.66715060755385,0.000306229681925965,0.00381738970046666,0.0802890034378398,"Glutamatergic","Spata13"
"Tmem28",0.138736099278531,7.47206977287073,3.66724087756567,0.000306127778505992,0.00381738970046666,0.0806073308804551,"Glutamatergic","Tmem28"
"Tm4sf5",0.138714812347311,7.4719871517453,3.66697814793244,0.000306424455918741,0.00381738970046666,0.0797093626997292,"Glutamatergic","Tm4sf5"
"Gm17315",0.138663869334684,7.47191472089722,3.66657467409335,0.000306880591093647,0.00381738970046666,0.078345346193001,"Glutamatergic","Gm17315"
"Gm14002",0.138660142134754,7.47165386133166,3.66614494920445,0.000307367107399568,0.00381738970046666,0.076841609015756,"Glutamatergic","Gm14002"
"Tmem74bos",0.138660142134754,7.47165386133166,3.66614494920445,0.000307367107399568,0.00381738970046666,0.076841609015756,"Glutamatergic","Tmem74bos"
"Gm43612",0.138660142134754,7.47165386133166,3.66614494920445,0.000307367107399568,0.00381738970046666,0.076841609015756,"Glutamatergic","Gm43612"
"Gm26799",0.138660142134754,7.47165386133166,3.66614494920445,0.000307367107399568,0.00381738970046666,0.076841609015756,"Glutamatergic","Gm26799"
"Gm44737",0.138660142134754,7.47165386133166,3.66614494920445,0.000307367107399568,0.00381738970046666,0.076841609015756,"Glutamatergic","Gm44737"
"A130077B15Rik",0.138660142134754,7.47165386133166,3.66614494920445,0.000307367107399568,0.00381738970046666,0.076841609015756,"Glutamatergic","A130077B15Rik"
