"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"DNAJB4",-0.24251455639854,8.45990177986505,-10.073557287187,1.18907722174369e-23,3.8116125666324e-22,42.4636212624798,"Non-Neuronal"
"SAMD9",0.110205251731085,8.10173184226869,10.071297190692,1.21619038297632e-23,3.89255421197629e-22,42.1716201856185,"Non-Neuronal"
"DHRS9",0.124134504153439,8.10212573609573,10.0710206212587,1.21955001334862e-23,3.89733872767372e-22,42.1692346335612,"Non-Neuronal"
"PFDN5",0.271955470388086,8.53439157259474,10.0675673292022,1.26228104271999e-23,4.02773645692334e-22,42.5263762439349,"Non-Neuronal"
"PRSS35",0.105267541995264,8.11060518424159,10.0661029277118,1.28084631344406e-23,4.08074511447877e-22,42.1254138314084,"Non-Neuronal"
"AL391834.2",0.0854697894475489,8.08021714391045,10.0607984814252,1.35038737978295e-23,4.29575285197317e-22,42.0529394802611,"Non-Neuronal"
"ITGA5",0.097983101493833,8.08805033918101,10.0603191157568,1.35685311991903e-23,4.30976142953005e-22,42.0537619563121,"Non-Neuronal"
"KCNJ5",0.0837008818839298,8.07714394661143,10.0588551608644,1.37678955437604e-23,4.36457714854657e-22,42.0320346933472,"Non-Neuronal"
"NXPH1",0.0976662830286408,8.13732790652224,10.0586010333275,1.38027975145251e-23,4.36457714854657e-22,42.0685442046168,"Non-Neuronal"
"CNIH2",0.0960874357925405,8.09691309357363,10.0585940463165,1.3803758350188e-23,4.36457714854657e-22,42.0423185201047,"Non-Neuronal"
"ACAP1",0.0825153318241192,8.08055140772135,10.0567676755747,1.40572018577566e-23,4.43799877382346e-22,42.0138215762476,"Non-Neuronal"
"TMEM182",0.0808688034606941,8.07863319811078,10.0545868142544,1.43658820068494e-23,4.52861137169159e-22,41.9909169142138,"Non-Neuronal"
"MCTP1",0.116390736787181,8.15415328189508,10.0532957681403,1.45517714125808e-23,4.58030154402015e-22,42.0270579144648,"Non-Neuronal"
"LINC00649",0.0912642607459766,8.08360993152032,10.0486374352555,1.52425205940835e-23,4.79050647242626e-22,41.936006073967,"Non-Neuronal"
"SYNDIG1L",0.0835540931362164,8.0778046298039,10.0424296686536,1.6213740512626e-23,5.0880957464547e-22,41.8707727613456,"Non-Neuronal"
"AL162414.1",0.0913288659770899,8.08166979369706,10.0404296683571,1.65395141944616e-23,5.18254642675035e-22,41.8536988917215,"Non-Neuronal"
"SNRPC",0.128777900635939,8.14952565811041,10.0390743187505,1.67639600848585e-23,5.24501146367578e-22,41.8849160503296,"Non-Neuronal"
"G6PC3",0.139033089343817,8.1750963883264,10.036817629246,1.71443804799826e-23,5.35601722020382e-22,41.8789756996086,"Non-Neuronal"
"CCDC189",0.0857363869001446,8.08334611352641,10.0364885065244,1.72005720682016e-23,5.36555158545392e-22,41.8153021209264,"Non-Neuronal"
"C5orf63",0.117994639102886,8.11818616313515,10.0345119193678,1.75418958256065e-23,5.46386919158235e-22,41.8188796395721,"Non-Neuronal"
"IGSF6",0.108749970689198,8.09243052975015,10.0342743242499,1.75833736189242e-23,5.46863852136183e-22,41.8005314085432,"Non-Neuronal"
"AC005082.1",0.0864061790658575,8.07867140908457,10.0292366832135,1.8486038567776e-23,5.74083515700621e-22,41.7413811988707,"Non-Neuronal"
"GNAL",0.105751325869957,8.13721911399625,10.0234758191815,1.95746586917632e-23,6.06988674566545e-22,41.7212830661237,"Non-Neuronal"
"FKBP1B",0.0891973276135154,8.08788070683917,10.0225657590537,1.97523442608433e-23,6.11591103780185e-22,41.6817018764601,"Non-Neuronal"
"CFAP74",0.0916855922933077,8.08384425484974,10.0217264803114,1.99176256705903e-23,6.15796414963516e-22,41.6711290945691,"Non-Neuronal"
"DPM3",0.157203756673088,8.22634847561647,10.0207883879127,2.01039884509651e-23,6.20640116137623e-22,41.7635707139225,"Non-Neuronal"
"FAM131C",0.0889826404925813,8.08900076372315,10.0185470178772,2.05562847732142e-23,6.33667185486986e-22,41.6432021898994,"Non-Neuronal"
"CXCR4",0.112388506653721,8.11376963788949,10.0161587968276,2.10493091452441e-23,6.47909515663625e-22,41.6360464867985,"Non-Neuronal"
"AL357078.3",0.080553254522238,8.08003956348956,10.0143860558903,2.14228306442971e-23,6.58437000685014e-22,41.5966037311729,"Non-Neuronal"
"AL157700.1",0.0872642092070812,8.09149620959614,10.0109396149504,2.21678941098554e-23,6.80336250948573e-22,41.5698091764507,"Non-Neuronal"
"GRTP1",0.0906373768080826,8.09404673561064,10.0102669669828,2.23162750345037e-23,6.83885847831565e-22,41.5655365943146,"Non-Neuronal"
"NDUFA8",0.146173341986376,8.20001302894145,10.0093454355977,2.25211559833057e-23,6.89153967863967e-22,41.6297095454997,"Non-Neuronal"
"LINC01354",0.0878449893603896,8.08506989553116,10.0083517348534,2.27441700767832e-23,6.94960752346153e-22,41.5401318313488,"Non-Neuronal"
"SELENOM",0.158513140011259,8.22665152747282,10.0075992768907,2.2914496596534e-23,6.99143034843154e-22,41.6323901478029,"Non-Neuronal"
"IFT22",0.0951250654732796,8.10944062226897,10.0030394272902,2.39740265007382e-23,7.30404014381092e-22,41.5030389669199,"Non-Neuronal"
"SOX11",0.0938165799214676,8.10289801408139,10.0022966826995,2.4151148036274e-23,7.33883116969517e-22,41.4928371080654,"Non-Neuronal"
"COLCA1",0.0941119833327981,8.09011382643793,10.0022661825361,2.41584490179439e-23,7.33883116969517e-22,41.4845385699397,"Non-Neuronal"
"OAS1",0.0952990307997172,8.08494320185775,10.0012372158667,2.44060431682564e-23,7.40328450241739e-22,41.4708186432848,"Non-Neuronal"
"EIF3K",0.180719615595258,8.2842080147079,10.0000707667799,2.46897595012542e-23,7.47849237066974e-22,41.6041066596168,"Non-Neuronal"
"VAT1L",0.0939538697855458,8.09575487631989,9.99918763381434,2.49067353267137e-23,7.53329621314495e-22,41.4572456736662,"Non-Neuronal"
"TTC16",0.0814192324018457,8.08292259245376,9.99558502750456,2.58115941055347e-23,7.79569821973519e-22,41.4137137920617,"Non-Neuronal"
"TEKT1",0.0823948935846488,8.07765013001218,9.99340787940995,2.6374129123404e-23,7.95410243404246e-22,41.3890787351217,"Non-Neuronal"
"ADGB",0.0827555294378328,8.07689218709569,9.99214408576425,2.67062226974657e-23,8.0426520803607e-22,41.376240549519,"Non-Neuronal"
"AC008050.1",0.0851733583177143,8.07861718872931,9.99106961072351,2.69918231972136e-23,8.11696553700381e-22,41.3669272797388,"Non-Neuronal"
"EDIL3",-0.379574975975061,9.38264503852183,-9.99064880602935,2.71044976002104e-23,8.1391379287988e-22,41.9877346879328,"Non-Neuronal"
"CAMKV",0.097668682233353,8.10785964979611,9.98527144184518,2.85860154225257e-23,8.5717033332968e-22,41.328568369238,"Non-Neuronal"
"RHOBTB2",0.115431292219871,8.12701675327269,9.98172067179832,2.96079698829732e-23,8.85360336340824e-22,41.3061795671544,"Non-Neuronal"
"TNFSF15",0.0862575474307903,8.07740423836814,9.98171081941019,2.96108552680496e-23,8.85360336340824e-22,41.2745121942034,"Non-Neuronal"
"SUSD1",0.0860658119489095,8.09099956626258,9.98077975159076,2.98847896825072e-23,8.92274434806288e-22,41.2738466523122,"Non-Neuronal"
"EYA2",0.0980947226582547,8.11982567483015,9.97833173734881,3.06170664353883e-23,9.12834077745527e-22,41.2677548519313,"Non-Neuronal"
"AL137186.2",0.0922773001305472,8.08269151945295,9.97745023550784,3.08850796526018e-23,9.19513055184299e-22,41.2363127266854,"Non-Neuronal"
"RGS14",0.0932997451985464,8.08934819240719,9.97682490406003,3.10766140135323e-23,9.23899335537448e-22,41.2343779200779,"Non-Neuronal"
"C3orf70",0.143169950962175,8.22298868291238,9.97568348088877,3.14292618105853e-23,9.3305621000175e-22,41.3144552376958,"Non-Neuronal"
"GDF10",0.091334102517779,8.09197939419922,9.97527506520542,3.15564040845418e-23,9.35501908321877e-22,41.2210101680148,"Non-Neuronal"
"ANKRD55",0.079798232829706,8.07981314415731,9.9740095475754,3.19536110036658e-23,9.44905300159402e-22,41.2005558258874,"Non-Neuronal"
"CTGF",0.0843622777545612,8.08066358608515,9.97397658955567,3.19640213977367e-23,9.44905300159402e-22,41.2007497786059,"Non-Neuronal"
"ZNF491",0.0895619578205267,8.09336550188212,9.97336012861411,3.21593620787632e-23,9.49337100912641e-22,41.2029170390668,"Non-Neuronal"
"CEBPA",0.102521729892116,8.09205625895577,9.97297576569507,3.22817547768119e-23,9.51606029386979e-22,41.1989003951205,"Non-Neuronal"
"PSENEN",0.122558174513124,8.14145341301877,9.96966636067141,3.33548366379332e-23,9.81853641877188e-22,41.1987760218745,"Non-Neuronal"
"GABARAP",0.222477087228365,8.41304634081626,9.96746271074258,3.4088892928109e-23,1.00205043909631e-21,41.4112302259341,"Non-Neuronal"
"COA6",0.110007152424942,8.12721328706379,9.96713481341486,3.41994775028274e-23,1.00388915703524e-21,41.1631501771024,"Non-Neuronal"
"C6orf226",0.115821498016274,8.13576646190378,9.96660825457007,3.43778052608452e-23,1.00740377987041e-21,41.1638658665173,"Non-Neuronal"
"NPAS4",0.080197453879217,8.0796967166748,9.96649477140282,3.4416358652239e-23,1.00740377987041e-21,41.1272098561714,"Non-Neuronal"
"YRDC",0.099782059485884,8.10268425305657,9.96635525918524,3.44638135218826e-23,1.00740377987041e-21,41.14142309877,"Non-Neuronal"
"PPARGC1A",0.13879004031063,8.18208597327398,9.96555171379638,3.47384025238613e-23,1.01401202897863e-21,41.1881361516138,"Non-Neuronal"
"RGS9",0.101176194745518,8.1045747583189,9.96408276942435,3.52459856681689e-23,1.0273934455575e-21,41.1201340196697,"Non-Neuronal"
"SPESP1",0.0819115042359719,8.07959226322407,9.96339271704513,3.54869573479991e-23,1.03297689216321e-21,41.096594810246,"Non-Neuronal"
"SLC1A6",0.084625436818925,8.0913995133991,9.96037133101333,3.65614061413801e-23,1.06277244555611e-21,41.0748744667377,"Non-Neuronal"
"HBA2",0.0821282752188477,8.07820315942969,9.96003725395949,3.66821692720572e-23,1.0648018580361e-21,41.0628777530919,"Non-Neuronal"
"RPL34",0.321801646052016,8.79121099826564,9.95947061883369,3.68879020949614e-23,1.06928870150443e-21,41.6853182016682,"Non-Neuronal"
"SESN2",0.102717005718382,8.10290625735009,9.95039825612039,4.0341859899887e-23,1.16779068131252e-21,40.9849352111169,"Non-Neuronal"
"MDH1B",0.0890198354789842,8.08862754625267,9.94839391673348,4.11471078992611e-23,1.18945304992331e-21,40.9562374706498,"Non-Neuronal"
"TTC23L",0.0851501543896216,8.08291805101245,9.94795843428791,4.13241579754048e-23,1.19292113492536e-21,40.9481309138275,"Non-Neuronal"
"GFRA1",0.119276406830609,8.14843401000592,9.94769429106286,4.14319156400631e-23,1.19438211983079e-21,40.9889248563328,"Non-Neuronal"
"FABP6",0.082713707993392,8.07867386312666,9.944948659515,4.25686129624787e-23,1.22546007013196e-21,40.9160746933689,"Non-Neuronal"
"LINC01099",0.0808060079044726,8.07996559848109,9.94275849605923,4.34974445325898e-23,1.25047674103319e-21,40.8958036196462,"Non-Neuronal"
"PLD5",0.120269678395037,8.15693877473739,9.94227737161056,4.37041592683551e-23,1.25469358339096e-21,40.9409660000639,"Non-Neuronal"
"BIN2",0.125381236925453,8.10608383770448,9.94155428832922,4.4016662642958e-23,1.26193175478439e-21,40.901617225449,"Non-Neuronal"
"FRMD6-AS1",0.0901373336238045,8.0928350514449,9.94068608160424,4.43948106951467e-23,1.27102951168297e-21,40.8831887627556,"Non-Neuronal"
"LINC00588",0.0774566305612261,8.07906898046566,9.94003774853815,4.46792893102894e-23,1.27742427713413e-21,40.8687263791979,"Non-Neuronal"
"CLEC5A",0.08393874583866,8.07719168302778,9.93960899672957,4.48684099979031e-23,1.28107891933904e-21,40.8631665878819,"Non-Neuronal"
"AC005165.1",0.0807502852272108,8.07763071952318,9.93942145780644,4.49513816850953e-23,1.28169696755592e-21,40.861514608801,"Non-Neuronal"
"ALDH1A1",0.0980441193581569,8.10950356233632,9.93854196983763,4.53425198500906e-23,1.2910880992737e-21,40.8731663976598,"Non-Neuronal"
"NCOA7",-0.296954785952162,8.62692590655342,-9.9368832322138,4.6089412518622e-23,1.31056968930503e-21,41.2981710991529,"Non-Neuronal"
"TNFSF8",0.0827669291186179,8.07681599113126,9.93671250749526,4.61669742130825e-23,1.31099152317041e-21,40.8346310418289,"Non-Neuronal"
"FAM166B",0.0801964858547048,8.07692680739995,9.93154392453386,4.85772968017066e-23,1.37756513318272e-21,40.7843746697913,"Non-Neuronal"
"ADCY7",0.130017467793399,8.11253922244394,9.93101487134167,4.88309386724746e-23,1.38288159655111e-21,40.8027800440056,"Non-Neuronal"
"MPV17L",0.096315022902882,8.10973976316652,9.93051243970843,4.90730315580225e-23,1.38785704947587e-21,40.7953629921681,"Non-Neuronal"
"NAA38",0.174338905306275,8.23749990219517,9.92926972796659,4.96769406897898e-23,1.40144489426557e-21,40.878496616302,"Non-Neuronal"
"SEMA3B",-0.271734773304168,8.52355316036923,-9.92924794504591,4.96875917057794e-23,1.40144489426557e-21,41.1225033653572,"Non-Neuronal"
"CFD",0.0879296212810559,8.08054917552407,9.92711135317905,5.07433686720945e-23,1.42929434669377e-21,40.7436401926844,"Non-Neuronal"
"BTK",0.114734177397438,8.09771339371672,9.92473096027073,5.19457969750859e-23,1.46119401989138e-21,40.7322655934739,"Non-Neuronal"
"AC099524.1",0.083609006244183,8.07862276240122,9.92431075555509,5.21609696977704e-23,1.46337452191381e-21,40.7149850159008,"Non-Neuronal"
"AC079015.1",0.0897583235959551,8.08058159569354,9.92430611638008,5.21633501830522e-23,1.46337452191381e-21,40.716340726886,"Non-Neuronal"
"LINC01547",0.0811912096594529,8.07843092689886,9.92029427504078,5.42627334964632e-23,1.52022939688483e-21,40.6756804294916,"Non-Neuronal"
"SFRP2",0.090138934529536,8.0840571968132,9.91807253970307,5.54611387042617e-23,1.55172396106971e-21,40.6581178304691,"Non-Neuronal"
"UBA7",0.113961862634136,8.10303335400634,9.91454755941996,5.7416513426633e-23,1.60428493397945e-21,40.6360521195422,"Non-Neuronal"
"ATP6V0E1",0.171450598776872,8.27399948902207,9.91397140462757,5.7742545375639e-23,1.61124058524814e-21,40.7568394541806,"Non-Neuronal"
"ACBD7",0.0956919810773336,8.10465002469946,9.91306910575067,5.82568218645343e-23,1.62342343595836e-21,40.6213912178549,"Non-Neuronal"
"B3GALT5-AS1",0.0804160710404052,8.08004126102194,9.90916595896639,6.05342228972693e-23,1.68464082363905e-21,40.5685773479306,"Non-Neuronal"
"TTR",0.0813765736660947,8.07636993939084,9.90839587983616,6.09938518938952e-23,1.69517487311491e-21,40.5587391002011,"Non-Neuronal"
"MYO1F",0.146185379959668,8.12239594761986,9.90787244642272,6.13082392978287e-23,1.70164966975381e-21,40.5842331659809,"Non-Neuronal"
"AP1B1",0.18985260956247,8.22858017140618,9.90600356571114,6.24438862743162e-23,1.73087164871778e-21,40.6395263391871,"Non-Neuronal"
"SPEN",-0.24242947385007,8.46491789822168,-9.90528225506084,6.28877492817701e-23,1.74086617217085e-21,40.8187278546294,"Non-Neuronal"
"TMEM74B",0.083798173860723,8.08365439516437,9.90495318590208,6.30912805080592e-23,1.74227979822828e-21,40.5298578531518,"Non-Neuronal"
"AC021739.3",0.0797605445611289,8.0770448825601,9.90493016894476,6.3105541017168e-23,1.74227979822828e-21,40.5254552924868,"Non-Neuronal"
"FGFR3",0.304497834070073,8.63206776769584,9.90452149822817,6.33592713640842e-23,1.74697727112053e-21,41.0684598311719,"Non-Neuronal"
"AC098613.1",0.0977890952041189,8.08604964293875,9.90007897220144,6.618352585196e-23,1.82244491476412e-21,40.4848691993191,"Non-Neuronal"
"VPS37D",0.0813949472907805,8.08283400524915,9.89945753940052,6.65884033956382e-23,1.83118109338005e-21,40.4764251093291,"Non-Neuronal"
"GRIN2D",0.0847619098461845,8.08538112901155,9.89878478584558,6.70294828508331e-23,1.84088855661289e-21,40.4716936833226,"Non-Neuronal"
"PTGS1",0.112125490628781,8.09374772203527,9.89826886106501,6.73696992851242e-23,1.84780408800406e-21,40.4725434186705,"Non-Neuronal"
"LINGO1",0.10457217164852,8.13536706576315,9.89784215852506,6.76523714505614e-23,1.85169791764104e-21,40.4949796568869,"Non-Neuronal"
"KCNA4",0.0831426099054937,8.08287985933336,9.89778720409105,6.76888616783615e-23,1.85169791764104e-21,40.460105345753,"Non-Neuronal"
"NUBP1",0.0912043917837888,8.09347828543784,9.89675937610942,6.83749510503665e-23,1.86802153850021e-21,40.4565954104427,"Non-Neuronal"
"SH2B3",0.124712923432824,8.11328728240641,9.89485697616984,6.96630478459543e-23,1.90072806785959e-21,40.4511238837168,"Non-Neuronal"
"M1AP",0.0807110181471202,8.07679867965028,9.89446568388515,6.99309527320518e-23,1.90555008096464e-21,40.4237278559099,"Non-Neuronal"
"RBP1",0.128037075437435,8.15792061011669,9.89412189342305,7.01671765333638e-23,1.90949738222305e-21,40.4750382770995,"Non-Neuronal"
"SRR",0.098077141190144,8.10161891622819,9.893855052722,7.03510714864367e-23,1.91201221595127e-21,40.4334671232492,"Non-Neuronal"
"AC119428.2",0.0811972789638062,8.07629878287802,9.89319121391,7.08106333521086e-23,1.92200290527152e-21,40.4110491552156,"Non-Neuronal"
"SSR4",0.172619304837999,8.26886516537389,9.89298554916957,7.09536130521562e-23,1.92338587910514e-21,40.5487118488555,"Non-Neuronal"
"LSM7",0.15756229008443,8.20576977524605,9.89171381135892,7.18441062285174e-23,1.94497680842861e-21,40.4833098505368,"Non-Neuronal"
"TREM2",0.127037780789927,8.1058981609553,9.89158314802711,7.19362235844648e-23,1.94497680842861e-21,40.4154017494361,"Non-Neuronal"
"RND2",0.0920393668648565,8.10082623588128,9.89135531627542,7.20971243154294e-23,1.94680865399544e-21,40.4094694077114,"Non-Neuronal"
"EMB",0.129300627465332,8.11104036560856,9.88836967746028,7.42388891823229e-23,2.00166378907198e-21,40.3873526840393,"Non-Neuronal"
"LRRC9",0.0807454013133029,8.0771324450133,9.88825808800686,7.43201483406629e-23,2.00166378907198e-21,40.3637685856246,"Non-Neuronal"
"TRAPPC5",0.141204438742353,8.20428837606781,9.88781836137872,7.4641214431461e-23,2.00639162280384e-21,40.4459824272379,"Non-Neuronal"
"KDM5D",0.0807673148408732,8.0767335983015,9.88772828392531,7.47071537240561e-23,2.00639162280384e-21,40.3584187050511,"Non-Neuronal"
"CCDC157",0.0821521498205016,8.08219697887682,9.88762383202081,7.47836877590522e-23,2.00639162280384e-21,40.3605935025708,"Non-Neuronal"
"ALKBH7",0.146422077223322,8.18062100796231,9.88738095903302,7.4961946025751e-23,2.00748044073816e-21,40.424366846993,"Non-Neuronal"
"PROSER3",0.0880609863761688,8.09023624523116,9.88730691557735,7.50163743644261e-23,2.00748044073816e-21,40.3633303173198,"Non-Neuronal"
"TNFRSF10B",0.0996685864741487,8.10580839014631,9.88666354317096,7.54909590456609e-23,2.01526775002096e-21,40.3665085243704,"Non-Neuronal"
"SAMD15",0.0836253401252023,8.07992110992073,9.88665102515607,7.55002224050913e-23,2.01526775002096e-21,40.3499178784511,"Non-Neuronal"
"C17orf80",0.118186721155821,8.13042876647557,9.88595272999671,7.60187490590657e-23,2.02652022364091e-21,40.3761376511308,"Non-Neuronal"
"PTRH1",0.0982659668610815,8.1073134825721,9.88304888505744,7.82131213191159e-23,2.08236208352805e-21,40.3324143018862,"Non-Neuronal"
"SLC1A1",0.106549123611433,8.15161034733582,9.88249240721908,7.86407455901462e-23,2.09108343872017e-21,40.3562469781139,"Non-Neuronal"
"ITGB2",0.143236354167859,8.12021650924566,9.87722533613956,8.28046235769728e-23,2.19900461595773e-21,40.2854996382205,"Non-Neuronal"
"OXTR",0.0901112689612411,8.10259571730348,9.87699213259421,8.29939456206306e-23,2.201235359735e-21,40.271553682215,"Non-Neuronal"
"PRLHR",0.0812978198886896,8.07724193747099,9.87621156974379,8.36307551557804e-23,2.21531404658531e-21,40.247005783552,"Non-Neuronal"
"SLC22A18",0.089233875494271,8.08584368911466,9.87604589362671,8.37665405407013e-23,2.21610214848184e-21,40.251302335061,"Non-Neuronal"
"TOMM7",0.258502490157486,8.4742011698207,9.87447750405339,8.50628306556055e-23,2.24755140417466e-21,40.6001637597558,"Non-Neuronal"
"TNFAIP8L2",0.0844878477329623,8.07787452505299,9.87340642636715,8.59594823743608e-23,2.26837522932341e-21,40.220374608945,"Non-Neuronal"
