"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"AC022809.11",-0.159569982592303,7.15101658077444,-10.5714704940164,2.38243680639536e-25,2.4975080685027e-24,46.7130268033065,"GABAergic","AC022809.11"
"LINC015861",-0.159569137862338,7.15726886923825,-10.2137795555349,8.12268602988498e-24,4.48773528239551e-23,43.2466669256523,"GABAergic","LINC015861"
"PNN1",-0.159567292770791,7.82576355450073,-3.33152171692394,0.00088204999161839,0.00125333755068887,-0.945083847031485,"GABAergic","PNN1"
"AC012615.21",-0.159565125300215,7.15192978297585,-10.6811010049393,7.90984638088874e-26,1.81684231867877e-24,47.7966653896286,"GABAergic","AC012615.21"
"NLRP71",-0.159564675816322,7.1510148325866,-10.5815960616384,2.1526438939536e-25,2.3356580919571e-24,46.8127017075041,"GABAergic","NLRP71"
"AC107871.11",-0.159563424612759,7.15510653337748,-10.6587219375436,9.91430035543773e-26,1.81684231867877e-24,47.5747073582844,"GABAergic","AC107871.11"
"SNAI3-AS11",-0.159561674157121,7.2106580147071,-7.59513106786073,5.02008382109547e-14,1.2114761293994e-13,21.2028021995799,"GABAergic","SNAI3-AS11"
"USP401",-0.159558079354518,7.43389916252573,-4.06700510351284,4.9776577739253e-05,7.76196834083526e-05,1.48576712974923,"GABAergic","USP401"
"ACSM11",-0.159556759598471,7.15101222476597,-10.5705769853441,2.40384617304575e-25,2.51303664510585e-24,46.7042351652091,"GABAergic","ACSM11"
"TRAF3IP21",-0.159556717786185,7.18299019874165,-8.84140080733181,2.29152179931772e-18,6.81273016065278e-18,30.9481097042455,"GABAergic","TRAF3IP21"
"AC127496.51",-0.159551511113246,7.15101049575974,-10.5702323410855,2.41215509904501e-25,2.51575873950248e-24,46.7008442269377,"GABAergic","AC127496.51"
"AC009119.11",-0.159550202586678,7.15101006469111,-10.5883933401033,2.01085925596945e-25,2.22375481948186e-24,46.8796601975064,"GABAergic","AC009119.11"
