"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","t","B","Directory","DEG_test"
"Sec62",-1.65588499018336,-0.727602473649962,1.03778140396397e-06,7.21976601308824e-05,9.95039409761134,-4.91104911949829,5.22452913176123,"Non-neuronal","VehicleVsPCB_in_WTs"
"Fth1",-1.52978761103141,-0.613331369400788,1.06069040348995e-06,7.21976601308824e-05,9.37656005365788,-4.90667578663873,5.14943838762901,"Non-neuronal","VehicleVsPCB_in_WTs"
"Gabra2",1.34910204133633,0.431999472794967,4.28021481307295e-06,0.000258456337853901,8.89977115692386,4.61966937978662,3.68140222533139,"Non-neuronal","VehicleVsPCB_in_WTs"
"Sept7",-1.51386631710451,-0.598237812876089,4.30338662440383e-06,0.000258456337853901,9.44876031444798,-4.61852796795601,3.84100540194401,"Non-neuronal","VehicleVsPCB_in_WTs"
"Chgb",-1.60070256320848,-0.678705256355406,5.11320923296523e-06,0.000290032590380972,9.66190822605389,-4.58194357803672,3.70665582578901,"Non-neuronal","VehicleVsPCB_in_WTs"
"Dgkb",1.39802821940402,0.4833934820176,9.26099368100991e-06,0.000497656555174269,9.04160990953671,4.45388306268023,2.99138009279804,"Non-neuronal","VehicleVsPCB_in_WTs"
"Stard5",-1.41904943428074,-0.504924848277547,1.45135951397682e-05,0.000740919031885168,9.11018749849612,-4.35481665573644,2.62778285628255,"Non-neuronal","VehicleVsPCB_in_WTs"
"Apc",1.48308739819897,0.568603618178892,1.57534714512682e-05,0.000765918778654513,9.57990146340842,4.3365256603902,2.60256575028623,"Non-neuronal","VehicleVsPCB_in_WTs"
"Slc24a2",-1.40823399336555,-0.49388707333611,2.62496569049637e-05,0.00121822271363491,9.15187507149748,-4.22102876334118,2.08489243222737,"Non-neuronal","VehicleVsPCB_in_WTs"
"Fut9",-1.49435206405519,-0.579520082015773,3.08471627865937e-05,0.00136934579152662,9.6621145130814,-4.18393886975235,2.03705483121645,"Non-neuronal","VehicleVsPCB_in_WTs"
"Osbpl1a",-1.34805963861808,-0.430884323252183,3.74000752744148e-05,0.0015910615356324,8.9506065705034,-4.13928857442398,1.7031913173541,"Non-neuronal","VehicleVsPCB_in_WTs"
"Scai",-1.38075415829288,-0.465456472250173,4.3083556669571e-05,0.00175939682741732,9.07188948971699,-4.10622549356251,1.60037275623618,"Non-neuronal","VehicleVsPCB_in_WTs"
"Tenm1",-1.36412491116225,-0.447975756138723,4.48034451643981e-05,0.00175939682741732,8.95043438068203,-4.09703577781809,1.52144636481304,"Non-neuronal","VehicleVsPCB_in_WTs"
"Nrip3",1.31135034035976,0.391053167464868,7.17377614944947e-05,0.00271275016614367,8.93975251121052,3.98507142789571,1.03667219120684,"Non-neuronal","VehicleVsPCB_in_WTs"
"Mgat4c",-1.48307993871567,-0.568596361838745,8.30272045409299e-05,0.00302752770843891,9.4432954891992,-3.94974523942935,1.08472586912309,"Non-neuronal","VehicleVsPCB_in_WTs"
"Stmn1",-1.36957818266864,-0.453731624954458,0.000102195839572979,0.00359799835186248,9.16218485446904,-3.89905628082413,0.82258969726221,"Non-neuronal","VehicleVsPCB_in_WTs"
"Vsnl1",-1.28390871820517,-0.360542635112825,0.000118646016012175,0.00403791941161435,8.84697827265685,-3.86227732980014,0.577953525013951,"Non-neuronal","VehicleVsPCB_in_WTs"
"Olfm3",-1.33988744401546,-0.422111813533055,0.000130499641031401,0.0042980688223568,9.0082810363265,-3.8386514900067,0.548770353936372,"Non-neuronal","VehicleVsPCB_in_WTs"
"Efr3a",-1.3808051505611,-0.465509751057006,0.000160509537230891,0.00505455458801616,9.25646521666669,-3.78685675672118,0.432246178072439,"Non-neuronal","VehicleVsPCB_in_WTs"
"Chl1",-1.31218193654371,-0.391967766260817,0.000163369541042638,0.00505455458801616,8.97079912436604,-3.78240869374104,0.332231757143232,"Non-neuronal","VehicleVsPCB_in_WTs"
"Gm45159",1.30737210321831,0.386669818305675,0.000227149969978413,0.00674882956549753,8.99382209659177,3.69854926173616,-0.0210717385552099,"Non-neuronal","VehicleVsPCB_in_WTs"
"Sncb",-1.30479941811117,-0.38382804377777,0.000231350670707555,0.00674882956549753,8.96463213770819,-3.69383864894687,-0.00786325174676872,"Non-neuronal","VehicleVsPCB_in_WTs"
"Mdh1",-1.39558081330853,-0.480865668355075,0.000239341844257793,0.00678800063853353,9.47497456099156,-3.68509518602213,0.105839016733315,"Non-neuronal","VehicleVsPCB_in_WTs"
"Dlgap1",1.4171533620182,0.502995892801294,0.000270769471473409,0.00747177379390138,9.82816177801442,3.65317669935119,0.0166804796813507,"Non-neuronal","VehicleVsPCB_in_WTs"
"Hbb-bs",1.27317139034064,0.348426643395435,0.000393227656022719,0.0105654062315578,8.86766190276474,3.55514459488925,-0.571686176674484,"Non-neuronal","VehicleVsPCB_in_WTs"
"Tshz2",-1.3318677061125,-0.413450787203369,0.000448376747710009,0.0115395366685445,9.16938369176447,-3.52010382515565,-0.539198162730307,"Non-neuronal","VehicleVsPCB_in_WTs"
"Nrn1",-1.28928259188785,-0.366568516012723,0.000452087626583525,0.0115395366685445,8.93514146243764,-3.51789325358832,-0.615611161165169,"Non-neuronal","VehicleVsPCB_in_WTs"
"Gabrb1",-1.33967954654299,-0.421887947024627,0.000623584541924652,0.015528776031831,9.16552829681853,-3.4306851373319,-0.844125178517291,"Non-neuronal","VehicleVsPCB_in_WTs"
"Chchd2",-1.31406359777939,-0.394035100607424,0.000647273299814451,0.0157349056931084,9.18841328562892,-3.42045197571095,-0.875535879480513,"Non-neuronal","VehicleVsPCB_in_WTs"
"Pak1",-1.31434123857412,-0.394339886988624,0.000682355620005306,0.0162019787912888,9.14615585543436,-3.4059202175328,-0.931604627576986,"Non-neuronal","VehicleVsPCB_in_WTs"
"Tle4",-1.34179310613696,-0.424162236544793,0.000828252267585214,0.0189196391782114,9.33418379133009,-3.35211279504306,-1.05389097938535,"Non-neuronal","VehicleVsPCB_in_WTs"
"Edil3",-1.27853070663563,-0.354486810387111,0.000833872441742911,0.0189196391782114,8.9303515448648,-3.35022155513075,-1.21149351355382,"Non-neuronal","VehicleVsPCB_in_WTs"
"Gapdh",-1.39926919238757,-0.484673535886132,0.000970664499494513,0.0215445316083456,9.89050179921583,-3.30749885912781,-1.10979183019431,"Non-neuronal","VehicleVsPCB_in_WTs"
"Rtn3",-1.375210620035,-0.459652591153644,0.00099567404532261,0.0216033355798727,9.96023588442488,-3.30029804373913,-1.1162030805975,"Non-neuronal","VehicleVsPCB_in_WTs"
"Cacnb4",-1.28832059940111,-0.365491653709692,0.00103639115909926,0.0216033355798727,9.07136182944373,-3.28892577175811,-1.34436955897101,"Non-neuronal","VehicleVsPCB_in_WTs"
"Clstn1",-1.25976701492784,-0.333156942067726,0.00103679083586069,0.0216033355798727,8.93430342654482,-3.2888162085467,-1.39912307942502,"Non-neuronal","VehicleVsPCB_in_WTs"
"Ppm1e",1.29149838482604,0.369045839193492,0.00107575053855364,0.0219668259972654,9.25669110167557,3.27831961998002,-1.37502872884542,"Non-neuronal","VehicleVsPCB_in_WTs"
"Scg2",1.32542170311324,0.406451448125506,0.00112761980955774,0.022574506383499,9.20218194442572,3.26487842939614,-1.43720766593994,"Non-neuronal","VehicleVsPCB_in_WTs"
"Uchl1",-1.24279673515372,-0.313590356595137,0.00118951960829476,0.0227441296273456,8.89515433650738,-3.24956763734313,-1.52624772666737,"Non-neuronal","VehicleVsPCB_in_WTs"
"Metap1d",1.22965855760821,0.298257774402384,0.00120093199242428,0.0227441296273456,8.84291852390906,3.24682556677416,-1.617641637562,"Non-neuronal","VehicleVsPCB_in_WTs"
"Nap1l5",-1.30755798890392,-0.386874929989583,0.00120292164532484,0.0227441296273456,9.1698621369122,-3.2463499790528,-1.44512517340588,"Non-neuronal","VehicleVsPCB_in_WTs"
"Stmn2",-1.25691439602132,-0.329886396265172,0.00145697477216118,0.0268651030926601,8.92500681670301,-3.19089662735062,-1.70734960976354,"Non-neuronal","VehicleVsPCB_in_WTs"
"Stmn3",-1.36727041798911,-0.451298606593857,0.00147350222643385,0.0268651030926601,9.62066498220353,-3.18760674994098,-1.52004764775297,"Non-neuronal","VehicleVsPCB_in_WTs"
"Calm1",-1.38599367642757,-0.470920675218708,0.0015513042510879,0.0272125875954306,9.94377939371847,-3.17256314524307,-1.51647908494834,"Non-neuronal","VehicleVsPCB_in_WTs"
"Syt11",-1.33285016253349,-0.414514603442498,0.00155646011580664,0.0272125875954306,9.42088360368865,-3.17159097888661,-1.60502493966301,"Non-neuronal","VehicleVsPCB_in_WTs"
"Pbx1",1.35096125239072,0.433986296584089,0.00157251975331088,0.0272125875954306,9.89467633148824,3.16858176184072,-1.56782416757395,"Non-neuronal","VehicleVsPCB_in_WTs"
"Cd47",-1.3215408779822,-0.402221051199756,0.00173297291835432,0.029489422493996,9.41308617618414,-3.13997950685299,-1.7053093649042,"Non-neuronal","VehicleVsPCB_in_WTs"
"Rnf13",-1.24419002019071,-0.315206839368426,0.00186947732875096,0.0309291506797322,8.87033096438919,-3.11750574071851,-1.97125817043339,"Non-neuronal","VehicleVsPCB_in_WTs"
"Olfm1",-1.2798852211139,-0.356014436510772,0.00187816585910225,0.0309291506797322,9.21446488707431,-3.11612693577068,-1.82878472873296,"Non-neuronal","VehicleVsPCB_in_WTs"
"Fam171b",1.32646988820254,0.407591925748334,0.0020083564423832,0.0325481258360833,9.76350161954322,3.09613992649982,-1.81226709787989,"Non-neuronal","VehicleVsPCB_in_WTs"
"Ncald",-1.22704102975312,-0.295183490591443,0.00214316249110536,0.0333804111725007,8.86897347721058,-3.07666188480636,-2.08213621879664,"Non-neuronal","VehicleVsPCB_in_WTs"
"Ndrg3",-1.26213440199143,-0.335865548008335,0.00216319820805878,0.0333804111725007,9.03353778428542,-3.07386351893394,-2.02942058543475,"Non-neuronal","VehicleVsPCB_in_WTs"
"Ppp1cc",1.22797312419219,0.296278985774095,0.00217274327369884,0.0333804111725007,8.91306775873542,3.07253872846641,-2.12646620245934,"Non-neuronal","VehicleVsPCB_in_WTs"
"Rabac1",-1.2384284469554,-0.308510515976527,0.00219048731494373,0.0333804111725007,8.92412964314779,-3.07009010917087,-2.09713979471289,"Non-neuronal","VehicleVsPCB_in_WTs"
"Chchd10",-1.28969594461769,-0.367030979682073,0.00244127713324801,0.0366550581330326,9.2080855696197,-3.0372990504957,-2.07135250077468,"Non-neuronal","VehicleVsPCB_in_WTs"
"Ubb",-1.33759848488816,-0.419645118376546,0.00261467772636029,0.0377591810803403,9.77636485605581,-3.01638721153405,-2.01367007646255,"Non-neuronal","VehicleVsPCB_in_WTs"
"Ctsb",-1.25073877273581,-0.322780502027946,0.00261589964575425,0.0377591810803403,8.9873973922021,-3.01624441061283,-2.21932126179428,"Non-neuronal","VehicleVsPCB_in_WTs"
"Sipa1l1",1.24263239434812,0.313399569690147,0.00262576087826069,0.0377591810803403,9.07439423669872,3.01509419672907,-2.23971913094335,"Non-neuronal","VehicleVsPCB_in_WTs"
"Nrxn1",-1.35976043711572,-0.443352499542737,0.00282643643403772,0.0400804388771183,10.3562323119942,-2.99250692187578,-2.00026817091382,"Non-neuronal","VehicleVsPCB_in_WTs"
"Strbp",-1.31149167124789,-0.391208645660449,0.00356548030907916,0.0498678821310935,9.5436412895403,-2.92031649306137,-2.31648048695846,"Non-neuronal","VehicleVsPCB_in_WTs"
"Hbb-bs",1.38592376356984,0.470847900372168,1.30897016717894e-05,0.00674119636097152,9.25432504213062,4.39560776305213,2.47536409348944,"Oligo","VehicleVsPCB_in_WTs"
"Pvalb",-1.73414943662228,-0.794228225079097,4.40290743309801e-09,7.68307347075603e-06,9.61657928930004,-5.90164993668355,10.3023169116145,"Pvalb","VehicleVsPCB_in_WTs"
"Slc24a2",-1.55472537957757,-0.636659771024353,2.4512685814744e-08,2.13873183733641e-05,9.66307605742125,-5.60539474865438,8.70346474986516,"Pvalb","VehicleVsPCB_in_WTs"
"Atp1b1",-1.55032416330594,-0.632569905755745,6.37553395501215e-08,3.70843558383207e-05,10.7486159514203,-5.434150300975,7.73580736808194,"Pvalb","VehicleVsPCB_in_WTs"
"Kcnc1",-1.52091936636131,-0.604943668621714,2.65990874617321e-07,0.000116038519051806,9.39382393979987,-5.16873422449746,6.51147028256595,"Pvalb","VehicleVsPCB_in_WTs"
"Stmn3",-1.48723018762067,-0.572627959318819,1.22370421782349e-06,0.000396680811792411,9.7124249386337,-4.87082745948403,5.09899874519494,"Pvalb","VehicleVsPCB_in_WTs"
"Scn1a",-1.48371433223559,-0.569213348603267,1.36394548467305e-06,0.000396680811792411,10.1411321415114,-4.84902246672549,4.98865447317682,"Pvalb","VehicleVsPCB_in_WTs"
"Sparcl1",-1.48407141247253,-0.569560515099659,1.61293095374147e-06,0.000402080644896981,9.45543130099205,-4.81515110826502,4.84817995348624,"Pvalb","VehicleVsPCB_in_WTs"
"Pcsk1n",-1.44105858651875,-0.527128989754088,4.00946321718216e-06,0.00087456416424786,10.0200573917577,-4.62732365168529,4.01029656063038,"Pvalb","VehicleVsPCB_in_WTs"
"Cplx1",-1.38180073456388,-0.46654958389999,4.98321280635459e-06,0.000966189594120974,8.87695724882029,-4.58145848850516,3.78920373222623,"Pvalb","VehicleVsPCB_in_WTs"
"Cox4i1",-1.42057751953498,-0.50647756014218,7.00973677393714e-06,0.00122319906705203,9.51502123779066,-4.50863459886044,3.5017163061712,"Pvalb","VehicleVsPCB_in_WTs"
"Gapdh",-1.44953436153867,-0.535589533215703,8.86786106472233e-06,0.00129372189029321,9.86075858537765,-4.45783445360618,3.28994118767482,"Pvalb","VehicleVsPCB_in_WTs"
"Atp6v0c",-1.41470404011728,-0.500500268947859,8.8966548329619e-06,0.00129372189029321,9.52076262722147,-4.45713047224649,3.28273986988525,"Pvalb","VehicleVsPCB_in_WTs"
"Mdh1",-1.40564005087499,-0.491227203726669,1.50942097788856e-05,0.00202610738955042,9.55308918286717,-4.3409701913477,2.80211066003708,"Pvalb","VehicleVsPCB_in_WTs"
"Elmod1",-1.38586147597229,-0.470783059844962,2.61617475709528e-05,0.00321665861936949,9.33624939308107,-4.21710364086632,2.29475884966773,"Pvalb","VehicleVsPCB_in_WTs"
"Erbb4",-1.44546677941361,-0.531535452311343,2.76503606249526e-05,0.00321665861936949,9.7749720747354,-4.20446064858801,2.25784746839596,"Pvalb","VehicleVsPCB_in_WTs"
"Syt2",-1.31672603375951,-0.396955200679672,6.32188427393483e-05,0.00689480503626017,8.66790967479283,-4.01134499173243,1.41325814500156,"Pvalb","VehicleVsPCB_in_WTs"
"Tmem30a",-1.33477154052079,-0.416592831378719,6.91538763019026e-05,0.00709844200863647,9.14019937007776,-3.98989462810079,1.39759754686247,"Pvalb","VehicleVsPCB_in_WTs"
"Kcnc2",-1.37821223150647,-0.4627980663919,7.76901687773777e-05,0.00748983055951654,9.12326889856742,-3.96191802458626,1.29079344859024,"Pvalb","VehicleVsPCB_in_WTs"
"Cox5a",-1.34071650015031,-0.423004205872559,8.15511636852804e-05,0.00748983055951654,9.17816471352023,-3.95020859784825,1.25121493436406,"Pvalb","VehicleVsPCB_in_WTs"
"Gabra1",-1.40672914345974,-0.492344573773817,8.73151530846205e-05,0.00761824710663314,9.85173669973943,-3.9336690310733,1.22231997897419,"Pvalb","VehicleVsPCB_in_WTs"
"Gad1",-1.36925358839055,-0.453389661229308,0.000115219823264739,0.00957421864747473,9.52102630210959,-3.86586851702156,0.959581409784697,"Pvalb","VehicleVsPCB_in_WTs"
"Ddx24",-1.30914858550102,-0.388628849307687,0.000148293759330861,0.0117623913651069,9.10562276239979,-3.80325100299911,0.702031101648457,"Pvalb","VehicleVsPCB_in_WTs"
"Slc6a1",-1.33661272495287,-0.418581514253339,0.00016524479882852,0.0125370510415551,9.2321083495085,-3.77611620998071,0.616167265864684,"Pvalb","VehicleVsPCB_in_WTs"
"Sncb",-1.30300176810242,-0.381839041565954,0.000221772601695112,0.0161247162482488,8.9278879250468,-3.70147440720642,0.316772606939242,"Pvalb","VehicleVsPCB_in_WTs"
"Snrpn",-1.30521113842617,-0.384283204282861,0.000240873779315872,0.0168129897962479,9.18520291706323,-3.68027703596861,0.2706541914159,"Pvalb","VehicleVsPCB_in_WTs"
"Ppib",-1.28504040626223,-0.361813723619657,0.000255795056861285,0.0171677836239593,8.98342870770916,-3.66478957888046,0.186772708848463,"Pvalb","VehicleVsPCB_in_WTs"
"Snhg11",-1.38147480721846,-0.466209253187399,0.000306264030381317,0.0197937308524222,13.3918308845136,-3.61804383732187,0.110734110479613,"Pvalb","VehicleVsPCB_in_WTs"
"Lsamp",-1.33581249172916,-0.417717510627938,0.000342197821764095,0.0205935182448104,9.84180550520669,-3.58898064563613,0.000610233709307906,"Pvalb","VehicleVsPCB_in_WTs"
"Slc25a4",-1.29239872857512,-0.370051236434525,0.00034224185048682,0.0205935182448104,9.07131034828993,-3.58894682308786,-0.0562953919222586,"Pvalb","VehicleVsPCB_in_WTs"
"Chchd2",-1.29795387340518,-0.376239113851648,0.000377642917315301,0.0219662296905067,9.16817197324069,-3.56298850500705,-0.134771261062428,"Pvalb","VehicleVsPCB_in_WTs"
"Atp5d",-1.25142681659177,-0.323573924723995,0.000405802386307463,0.0228427472292427,8.68379755081379,-3.54391834882384,-0.277720657560238,"Pvalb","VehicleVsPCB_in_WTs"
"Ubb",-1.29756153605094,-0.375802959122949,0.000477884091959338,0.0260596168896576,9.34111444458826,-3.50022852539547,-0.329903295214671,"Pvalb","VehicleVsPCB_in_WTs"
"Abhd12",-1.21623322006657,-0.282419900797758,0.000533789696268277,0.0275418055410034,8.52235249114503,-3.47039636687852,-0.575322280617656,"Pvalb","VehicleVsPCB_in_WTs"
"Tspyl4",-1.26700285286786,-0.341419772950455,0.000536631168134165,0.0275418055410034,8.83129027485996,-3.46895921396354,-0.498009338786713,"Pvalb","VehicleVsPCB_in_WTs"
"Dock4",-1.31952601536922,-0.400019794676437,0.000602452360161834,0.0300365533852115,9.34463359549756,-3.43751163977564,-0.535400815300546,"Pvalb","VehicleVsPCB_in_WTs"
"Slc25a3",-1.29989313769582,-0.37839302628976,0.000633526409307166,0.0307084328955834,9.72675405222721,-3.42376398083871,-0.555124970201186,"Pvalb","VehicleVsPCB_in_WTs"
"Ghitm",-1.24179410327884,-0.312425986116217,0.000657612679079992,0.0308810547288558,8.73287856834776,-3.41353325445225,-0.700697097265653,"Pvalb","VehicleVsPCB_in_WTs"
"Rtn3",-1.29521172402479,-0.373187949829611,0.000672481421029525,0.0308810547288558,9.54754527385118,-3.40739046486711,-0.618023245451729,"Pvalb","VehicleVsPCB_in_WTs"
"Nap1l5",-1.28558962348815,-0.362430189599662,0.000730073284848473,0.032666099540015,9.19061937906203,-3.38473245385066,-0.724753805922576,"Pvalb","VehicleVsPCB_in_WTs"
"Rsrp1",-1.28533630669887,-0.36214588823372,0.00100987571822039,0.0440558282073645,10.0316119748723,-3.29396821587901,-0.947766701924605,"Pvalb","VehicleVsPCB_in_WTs"
"Rab3a",-1.25031559831783,-0.322292298614902,0.00105018583864581,0.044622151345069,8.86557914792471,-3.28287352538604,-1.095895700576,"Pvalb","VehicleVsPCB_in_WTs"
"Atp5h",-1.2595786085218,-0.332941161441494,0.00107492017242149,0.044622151345069,8.98535638066759,-3.27625950746508,-1.09312376557717,"Pvalb","VehicleVsPCB_in_WTs"
"Haghl",-1.24054412726705,-0.310973054099403,0.00109957163772949,0.044622151345069,8.77808867713042,-3.26980639559361,-1.15863503035286,"Pvalb","VehicleVsPCB_in_WTs"
"Cntnap2",-1.26797553305389,-0.34252690739974,0.00113165123861844,0.0447597652712876,9.04753217540287,-3.26160642678359,-1.13711005002896,"Pvalb","VehicleVsPCB_in_WTs"
"Rbfox1",-1.2799963965004,-0.356139748695339,0.00115426328779825,0.0447597652712876,9.40458366444281,-3.25595475461884,-1.11345648177617,"Pvalb","VehicleVsPCB_in_WTs"
"Tcf25",-1.24935346628335,-0.321181701053781,0.00126981869793733,0.0479853648598108,9.0155016019259,-3.22858090392014,-1.24000338843364,"Pvalb","VehicleVsPCB_in_WTs"
"Ndfip1",-1.26639713576068,-0.3407298976151,0.00130470719595071,0.0479853648598108,9.17903799970533,-3.22076844784723,-1.2416058029811,"Pvalb","VehicleVsPCB_in_WTs"
"Hsp90ab1",-1.26838134797868,-0.342988567341121,0.0013199412683501,0.0479853648598108,9.33183219473753,-3.21741751279439,-1.23317673198861,"Pvalb","VehicleVsPCB_in_WTs"
"Enpp2",-1.77662135715328,-0.829136239405618,4.86150933460526e-07,0.000900837679702355,9.10276270374166,-5.03964825282415,5.76626574932552,"L2_3_IT","WTvsHET_in_PCBs"
"Lamp5",-1.50828921500039,-0.592913092426488,1.9861957839292e-05,0.0184021039381041,8.66109782080785,-4.27135284170768,2.54480245225089,"L2_3_IT","WTvsHET_in_PCBs"
"Pcp4",-2.31728025939331,-1.2124325389742,2.01624774330376e-17,4.05669045952718e-14,8.83526930681517,-8.54181148718172,28.7003625141892,"L5","WTvsHET_in_PCBs"
"Sgcz",-2.0418306791647,-1.02986323425801,4.17277130952235e-14,4.19780793737948e-11,8.82287759511462,-7.59005379400151,21.3838723896085,"L5","WTvsHET_in_PCBs"
"Zbtb20",1.86820891341468,0.901655794177499,3.15274399314932e-13,2.11444030473881e-10,8.55809985524572,7.31875397439201,19.4807798016528,"L5","WTvsHET_in_PCBs"
"Mef2c",-2.67401222153609,-1.41900605926418,2.09198327749104e-12,1.05226758857799e-09,10.4392243031368,-7.05609000683042,17.5063700937434,"L5","WTvsHET_in_PCBs"
"Gm28928",-1.72957655205469,-0.790418869637717,3.90024576810285e-11,1.56945889708459e-08,8.66865912001447,-6.63103958365678,14.8540388093204,"L5","WTvsHET_in_PCBs"
"Ptprd",-2.03921818418633,-1.02801614337981,6.07397102610257e-11,2.03680495075306e-08,10.3478274752078,-6.56444801699576,14.3465712153945,"L5","WTvsHET_in_PCBs"
"Epha6",1.65794051829652,0.729392248390969,9.33288809891673e-11,2.68253869357435e-08,8.65851669966993,6.49927052213816,14.008682792735,"L5","WTvsHET_in_PCBs"
"Cacnb2",1.57707825696062,0.657254250570905,6.37131185883456e-10,1.47181238893384e-07,8.57814053765702,6.20001898726563,12.1613509454782,"L5","WTvsHET_in_PCBs"
"Ckb",-1.62729493143244,-0.702475749199827,6.58365382723885e-10,1.47181238893384e-07,8.86429575471769,-6.1947948394888,12.1600561078163,"L5","WTvsHET_in_PCBs"
"Gria1",1.61140023498485,0.688314871023564,1.61043552767926e-09,3.06480012869213e-07,8.81414161473295,6.05064215434207,11.2966153917104,"L5","WTvsHET_in_PCBs"
"Gabra2",1.55129380546449,0.633471949781312,1.67558655147184e-09,3.06480012869213e-07,8.65251790918472,6.04417707253259,11.2480578960087,"L5","WTvsHET_in_PCBs"
"Grin2b",1.64259933805671,0.715980621803706,6.02329981945704e-09,1.0099066030623e-06,10.351722640164,5.83203697032478,10.0513349403409,"L5","WTvsHET_in_PCBs"
"Cpne6",1.37639811855993,0.460897825125548,8.67670587737727e-09,1.34288709425254e-06,8.14129186386727,5.77019337755895,9.58915477455148,"L5","WTvsHET_in_PCBs"
"Peg3",-1.70793274811484,-0.772251168242125,2.35246462532499e-08,3.38082773296705e-06,9.34848341653566,-5.59798023202355,8.7793557520895,"L5","WTvsHET_in_PCBs"
"Prkcg",1.4411586668519,0.527229180258616,7.88512300403624e-08,1.05765783227473e-05,8.53037336830939,5.38233042650424,7.5591109322944,"L5","WTvsHET_in_PCBs"
"Scn1a",-1.59149744749939,-0.670384843129708,1.39933785991765e-07,1.75966735884644e-05,9.037972898927,-5.27722266242694,7.09645015780581,"L5","WTvsHET_in_PCBs"
"Lsamp",1.55435318017945,0.636314350207132,3.80251061632054e-07,4.5003831529629e-05,9.04108044613938,5.08928100360744,6.13246587968719,"L5","WTvsHET_in_PCBs"
"Osbpl1a",-1.4905263971051,-0.575821925570875,5.67518650467138e-07,6.34359735966601e-05,8.69030726809484,-5.01218275200264,5.75785826749119,"L5","WTvsHET_in_PCBs"
"Ly6h",1.47879133536989,0.564418495530197,6.50756103715323e-07,6.89116463513279e-05,8.99333874944202,4.98558181354178,5.63649775544757,"L5","WTvsHET_in_PCBs"
"Snap25",-1.54515567621128,-0.627752198636831,1.01336717947566e-06,0.000101944738255251,10.7412048199512,-4.89859188990117,5.27275723742048,"L5","WTvsHET_in_PCBs"
"Pak1",-1.50136259788305,-0.586272447973146,1.42904670272865e-06,0.000136916284090002,8.84616808023584,-4.83009303982327,4.90497907105927,"L5","WTvsHET_in_PCBs"
"Slc1a2",-1.55090820850073,-0.633113302067355,1.82389765280691e-06,0.00016013398991515,8.91522630733627,-4.78093092617874,4.68227100392977,"L5","WTvsHET_in_PCBs"
"Arhgap32",-1.48886108343161,-0.574209151103533,1.8525644291416e-06,0.00016013398991515,8.80034466550373,-4.77777265199986,4.6575467498752,"L5","WTvsHET_in_PCBs"
"Arpp19",-1.46266043398927,-0.548594877432035,1.9101469969998e-06,0.00016013398991515,8.7043938106643,-4.7715681801942,4.61898822670243,"L5","WTvsHET_in_PCBs"
"Car10",-1.38174359839463,-0.466489928574715,2.07171591465332e-06,0.0001667316968113,8.2283161184034,-4.75507386907861,4.46116199171714,"L5","WTvsHET_in_PCBs"
"Atp2b2",-1.44574744678884,-0.53181555430308,3.05183326288927e-06,0.000236164943266662,8.74742799671959,-4.67565507957414,4.18491944358377,"L5","WTvsHET_in_PCBs"
"C1ql3",1.39892969845762,0.484323463406896,3.9012687583076e-06,0.000290716768211662,8.42607888130347,4.62466708010655,3.84148542590365,"L5","WTvsHET_in_PCBs"
"Ntm",-1.52995032934136,-0.613484815809348,4.37627858070682e-06,0.000314466875156504,9.38405720734541,-4.6006333995676,3.89258009632873,"L5","WTvsHET_in_PCBs"
"Mdh1",-1.43324937280979,-0.519289647713029,5.33900689489528e-06,0.000370416616294114,8.83416740611391,-4.55876869018112,3.67198398887568,"L5","WTvsHET_in_PCBs"
"Dock4",1.42928943191722,0.515298092578255,8.01759412381161e-06,0.000537713312570299,8.7707745541292,4.47205596629614,3.23453065158143,"L5","WTvsHET_in_PCBs"
"Sncb",-1.37603143621908,-0.460513429603463,1.39208202046505e-05,0.000903506137153445,8.60837345158973,-4.35189190025353,2.74855806351003,"L5","WTvsHET_in_PCBs"
"Slc24a2",-1.47762042354023,-0.563275712375446,1.60376442388075e-05,0.000995735317699293,9.28678647503156,-4.3205770660155,2.68184101153999,"L5","WTvsHET_in_PCBs"
"Stmn3",-1.45183609608371,-0.537878590582711,1.633164288473e-05,0.000995735317699293,9.23196310747381,-4.31654353453156,2.66528068493387,"L5","WTvsHET_in_PCBs"
"Ryr3",1.27881267200327,0.354804945247411,2.15014797878668e-05,0.00127238168627024,8.19895792349631,4.25505796404684,2.16874973992201,"L5","WTvsHET_in_PCBs"
"St6galnac5",1.26413881818637,0.338154898097664,2.68376530877546e-05,0.00154278165750178,8.14022974658991,4.20490752694429,1.94160072140374,"L5","WTvsHET_in_PCBs"
"Dst",-1.39636647002383,-0.48167761998732,3.11824717812637e-05,0.00174275370066396,8.79806980929893,-4.17065503969896,2.02433053746469,"L5","WTvsHET_in_PCBs"
"Pde4d",-1.34227430534451,-0.424679528856369,3.33907237315261e-05,0.00181573340940082,8.37667393206887,-4.15495197638118,1.87814807719375,"L5","WTvsHET_in_PCBs"
"Tenm2",1.30953484739291,0.389054451053172,3.99059896226774e-05,0.0021129171347586,8.39124873773473,4.11379109755748,1.6534761869353,"L5","WTvsHET_in_PCBs"
"Atp6v0c",-1.44140668056015,-0.527477437005451,4.29140187459115e-05,0.00214291551585738,9.13809215189799,-4.09690342892207,1.76788452737652,"L5","WTvsHET_in_PCBs"
