"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Directory","DEG_test"
"Retrograde endocannabinoid signaling","12/150",7.49071829439709e-07,1.66460406542158e-05,0,0,6.76259489302968,95.3825527627782,"GABRA1;NDUFB8;NDUFA6;NDUFA12;NDUFB5;NDUFA4;NDUFC2;NDUFC1;GABRG3;GABRG2;GRIA3;GRIA4","Pvalb","VehicleVsPCB_in_WTs"
"Adrenergic signaling in cardiomyocytes","9/148",0.000157731893646039,0.00315463787292078,0,0,4.9759627592044,43.5626324486069,"PPP2R2B;TPM1;CAMK2A;GNAS;ATP2A2;ATP1A3;ATP1B1;CALM1;SCN1B","Pvalb","VehicleVsPCB_in_WTs"
"Nicotine addiction","5/40",0.000174007846141982,0.00316377902076331,0,0,10.8665195808053,94.0650505791482,"GABRA1;GABRG3;GRIA3;GABRG2;GRIA4","Pvalb","VehicleVsPCB_in_WTs"
"Collecting duct acid secretion","4/27",0.00041000936869643,0.00667136155608278,0,0,13.1859531772575,102.841607420514,"ATP6V1G2;ATP6V0C;ATP6V1C1;ATP6V0A1","Pvalb","VehicleVsPCB_in_WTs"
"Dopaminergic synapse","8/135",0.000433638501145381,0.00667136155608278,0,0,4.82504921259843,37.3618002754268,"GSK3B;PPP2R2B;CAMK2A;GNAS;CALM1;GRIA3;SCN1A;GRIA4","Pvalb","VehicleVsPCB_in_WTs"
"Rheumatoid arthritis","6/84",0.00085932085649053,0.012276012235579,0,0,5.86106141920095,41.375390498096,"ATP6V0B;ATP6V1G2;ATP6V1H;ATP6V0C;ATP6V1C1;ATP6V0A1","Pvalb","VehicleVsPCB_in_WTs"
"Insulin secretion","6/86",0.00097242581040645,0.012965677472086,0,0,5.71395348837209,39.6303630487671,"SNAP25;RAB3A;CAMK2A;GNAS;ATP1A3;ATP1B1","Pvalb","VehicleVsPCB_in_WTs"
"GABAergic synapse","6/90",0.00123267900435225,0.0154084875544032,0,0,5.44075304540421,36.4452402402406,"NSF;GABRA1;GAD1;SLC6A1;GABRG3;GABRG2","Pvalb","VehicleVsPCB_in_WTs"
"Pyruvate metabolism","4/38",0.00153918153634956,0.0181080180747007,0,0,8.91493212669683,57.7375978016376,"LDHB;MDH1;ME3;DLD","Pvalb","VehicleVsPCB_in_WTs"
"Ferroptosis","4/40",0.00186677748256564,0.0198100377200537,0,0,8.41880341880342,52.8999015548793,"MAP1LC3A;FTH1;VDAC3;ACSL3","Pvalb","VehicleVsPCB_in_WTs"
"Glycolysis / Gluconeogenesis","5/67",0.00191302247602224,0.0198100377200537,0,0,6.12591854527338,38.3425581318497,"LDHB;PGAM1;ALDOA;DLD;GAPDH","Pvalb","VehicleVsPCB_in_WTs"
"Amphetamine addiction","5/68",0.00204296611250278,0.0198100377200537,0,0,6.0283753140896,37.3358536263433,"CAMK2A;GNAS;CALM1;GRIA3;GRIA4","Pvalb","VehicleVsPCB_in_WTs"
"cGMP-PKG signaling pathway","8/172",0.00208005396060564,0.0198100377200537,0,0,3.72942073170732,23.0305209913346,"MEF2C;VDAC3;ATP2A2;ATP1A3;VDAC1;ATP1B1;CALM1;SLC25A4","Pvalb","VehicleVsPCB_in_WTs"
"Glucagon signaling pathway","6/102",0.00233889095076596,0.0203681128439375,0,0,4.7577519379845,28.822834317657,"LDHB;PGAM1;CAMK2A;GNAS;CALM1;PPARGC1A","Pvalb","VehicleVsPCB_in_WTs"
"Necroptosis","8/176",0.0023995792169731,0.0203681128439375,0,0,3.63988095238095,21.9574431048455,"HSP90AA1;HSP90AB1;FTH1;CAMK2A;VDAC3;VDAC1;PPIA;SLC25A4","Pvalb","VehicleVsPCB_in_WTs"
"Vasopressin-regulated water reabsorption","4/43",0.0024441735412725,0.0203681128439375,0,0,7.77001972386588,46.7292733916726,"NSF;GNAS;DYNLL1;DYNLL2","Pvalb","VehicleVsPCB_in_WTs"
"Proximal tubule bicarbonate reclamation","3/22",0.00290828932577765,0.0227828657866617,0,0,11.9280096793708,69.6618456072877,"MDH1;ATP1A3;ATP1B1","Pvalb","VehicleVsPCB_in_WTs"
"Gastric acid secretion","5/74",0.00296177255226602,0.0227828657866617,0,0,5.50249006770746,32.0353175434865,"CAMK2A;GNAS;ATP1A3;ATP1B1;CALM1","Pvalb","VehicleVsPCB_in_WTs"
"Calcium signaling pathway","8/189",0.00371050291992539,0.0265714120446017,0,0,3.37620856353591,18.8952478379681,"ERBB4;CAMK2A;VDAC3;GNAS;ATP2A2;VDAC1;CALM1;SLC25A4","Pvalb","VehicleVsPCB_in_WTs"
"Salivary secretion","5/78",0.00371999768624424,0.0265714120446017,0,0,5.19992595335061,29.0885533905647,"CST3;GNAS;ATP1A3;ATP1B1;CALM1","Pvalb","VehicleVsPCB_in_WTs"
"Endocrine and other factor-regulated calcium reabsorption","4/55",0.00597225234627025,0.0400687821356029,0,0,5.93815987933635,30.4071264238808,"CLTC;GNAS;ATP1A3;ATP1B1","Pvalb","VehicleVsPCB_in_WTs"
"Protein processing in endoplasmic reticulum","7/163",0.00601031732034043,0.0400687821356029,0,0,3.41863713459044,17.483859774996,"HSPA8;HSP90AA1;HSP90AB1;MAN1A2;HSPA4L;SEC62;HSP90B1","Pvalb","VehicleVsPCB_in_WTs"
"cAMP signaling pathway","8/211",0.00711661015215705,0.0459136138848842,0,0,3.00692733990148,14.8702292461399,"CAMK2A;GNAS;ATP2A2;ATP1A3;CALM1;ATP1B1;GRIA3;GRIA4","Pvalb","VehicleVsPCB_in_WTs"
"Synaptic vesicle cycle","3/77",9.19251078780767e-05,0.00340122899148884,0,0,40.3439189189189,374.978021185158,"SNAP25;SYT1;ATP6V0C","Sst","VehicleVsPCB_in_WTs"
"Proximal tubule bicarbonate reclamation","2/22",0.000288157763042451,0.00533091861628535,0,0,95.0333333333333,774.711965164085,"MDH1;ATP1B1","Sst","VehicleVsPCB_in_WTs"
"Gastric acid secretion","2/74",0.00324915753632591,0.0400729429480196,0,0,26.3293650793651,150.85039888996,"SST;ATP1B1","Sst","VehicleVsPCB_in_WTs"
"Insulin secretion","2/86",0.00436012503953984,0.0403311566157435,0,0,22.5544217687075,122.589023388493,"SNAP25;ATP1B1","Sst","VehicleVsPCB_in_WTs"
"Ribosome","9/170",6.01960273024327e-08,9.02940409536491e-06,0,0,13.9758628823021,232.357937198846,"RPS9;RPS8;RPS29;RPLP1;RPL37A;RPS3;RPL13;RPL19;RPS23","Vip","VehicleVsPCB_in_WTs"
"GABAergic synapse","5/90",4.81498031610981e-05,0.00361123523708235,0,0,14.0517363571935,139.691030246941,"GABRA2;GABRB1;GAD1;GABRA4;GLS","Vip","VehicleVsPCB_in_WTs"
"Adherens junction","4/72",0.00028652753641432,0.0120820964841831,0,0,13.8963585434174,113.361989372065,"SORBS1;ACTB;EGFR;ACTG1","Vip","VehicleVsPCB_in_WTs"
"Rap1 signaling pathway","6/209",0.000322189239578216,0.0120820964841831,0,0,7.10404902078577,57.1191931711787,"CNR1;IGF1;CALM1;ACTB;EGFR;ACTG1","Vip","VehicleVsPCB_in_WTs"
"Retrograde endocannabinoid signaling","5/150",0.000527257013513526,0.0158177104054058,0,0,8.21229746572497,61.9849630680731,"GABRA2;GABRB1;NDUFB8;CNR1;GABRA4","Vip","VehicleVsPCB_in_WTs"
"Nicotine addiction","3/40",0.00072289337337433,0.0180723343343583,0,0,18.9586645468998,137.113779387677,"GABRA2;GABRB1;GABRA4","Vip","VehicleVsPCB_in_WTs"
"Neuroactive ligand-receptor interaction","7/348",0.000863394211957725,0.0185013045419513,0,0,4.9598855942942,34.9902032350987,"GABRA2;GABRB1;CNR1;GABRA4;PENK;TAC2;VIP","Vip","VehicleVsPCB_in_WTs"
"HIF-1 signaling pathway","4/104",0.00115093150286117,0.0215799656786469,0,0,9.43428571428571,63.8435441482975,"IGF1;ALDOA;GAPDH;EGFR","Vip","VehicleVsPCB_in_WTs"
"Proteoglycans in cancer","5/203",0.00203170018207809,0.0338616697013015,0,0,5.99793111841305,37.1804690965853,"ERBB4;IGF1;ACTB;EGFR;ACTG1","Vip","VehicleVsPCB_in_WTs"
"Ferroptosis","3/40",0.00012809766709923,0.0110163993705338,0,0,35.1010575793185,314.60086516835,"FTL1;PCBP2;ACSL3","Astro","WTvsHET_in_PCBs"
"Alzheimer disease","4/175",0.000882730541069369,0.0255124851761417,0,0,10.2820012995452,72.3080771482531,"PPP3CA;ATP5B;APOE;RTN4","Astro","WTvsHET_in_PCBs"
"Synaptic vesicle cycle","3/77",0.000889970413121221,0.0255124851761417,0,0,17.517920094007,123.051517457466,"SYT1;SLC1A2;ATP6V0A1","Astro","WTvsHET_in_PCBs"
"Salivary secretion","8/78",3.42646173575327e-09,4.59145872590939e-07,0,0,26.055829228243,507.873388146395,"CHRM3;PRKCB;PRKCA;ATP2B2;ATP1A1;ATP2B1;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Aldosterone synthesis and secretion","8/102",2.92028934388428e-08,1.22947180328668e-06,0,0,19.3797994619711,336.220102924159,"PRKCB;CAMK2A;PRKCA;ATP2B2;ATP1A1;ATP2B1;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Adrenergic signaling in cardiomyocytes","9/148",3.56336695937588e-08,1.22947180328668e-06,0,0,14.8815459260499,255.218138672589,"CAMK2A;CACNA2D3;PRKCA;ATP2B2;ATP1A1;ATP2B1;PLCB1;CALM1;SCN1B","L2_3_IT","WTvsHET_in_PCBs"
"Pancreatic secretion","8/105",3.67006508443785e-08,1.22947180328668e-06,0,0,18.7775802820239,321.481025200605,"CHRM3;PRKCB;PRKCA;CCK;ATP2B2;ATP1A1;ATP2B1;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Gastric acid secretion","7/74",6.05257186472174e-08,1.62208925974542e-06,0,0,23.5525780189959,391.448497382672,"CHRM3;PRKCB;CAMK2A;PRKCA;ATP1A1;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Insulin secretion","7/86",1.72554506084238e-07,3.85371730254798e-06,0,0,19.9628883774453,310.873130764691,"CHRM3;PRKCB;CAMK2A;PRKCA;CCK;ATP1A1;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Circadian entrainment","7/99",4.54733366237798e-07,8.7048958679807e-06,0,0,17.1308053359684,250.170651032106,"GRIA2;KCNJ6;PRKCB;CAMK2A;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Long-term potentiation","6/67",7.7350681495255e-07,1.29562391504552e-05,0,0,21.9311107017867,308.621856810141,"GRIA2;PRKCB;CAMK2A;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Calcium signaling pathway","8/189",3.30430715667898e-06,4.91974621105537e-05,0,0,10.0204483393662,126.460901260145,"CHRM3;PRKCB;CAMK2A;PRKCA;ATP2B2;ATP2B1;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Dopaminergic synapse","7/135",3.68128191260711e-06,4.93291776289352e-05,0,0,12.2903941761364,153.78047863865,"GRIA2;KCNJ6;PRKCB;CAMK2A;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Endocrine and other factor-regulated calcium reabsorption","5/55",6.26836102643542e-06,7.63600343220315e-05,0,0,22.0611111111111,264.292014853691,"PRKCB;PRKCA;ATP1A1;ATP2B1;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Oxytocin signaling pathway","7/154",8.77315208261036e-06,9.79668649224823e-05,0,0,10.6915584415584,124.490522136685,"KCNJ6;PRKCB;CAMK2A;CACNA2D3;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Cholinergic synapse","6/113",1.64353624690565e-05,0.000159827332536433,0,0,12.4738002730232,137.412323039723,"CHRM3;KCNJ6;PRKCB;CAMK2A;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Glutamatergic synapse","6/114",1.72825383804851e-05,0.000159827332536433,0,0,12.3576779026217,135.511996219576,"GRIA2;PRKCB;SLC1A2;PRKCA;GRIK2;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Amphetamine addiction","5/68",1.78911193137798e-05,0.000159827332536433,0,0,17.4973544973545,191.267188144505,"GRIA2;PRKCB;CAMK2A;PRKCA;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"GnRH signaling pathway","5/90",6.94753266034046e-05,0.000581855860303513,0,0,12.9542483660131,124.030954658748,"PRKCB;CAMK2A;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Retrograde endocannabinoid signaling","6/150",8.07954585429152e-05,0.000636858320279449,0,0,9.25140449438202,87.1814410304951,"GABRA2;GRIA2;KCNJ6;PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Phosphatidylinositol signaling system","5/98",0.000104194157048641,0.000775667613584331,0,0,11.8351254480287,108.51927732692,"PPIP5K2;PRKCB;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Melanogenesis","5/100",0.00011465277565068,0.000808603786167956,0,0,11.5847953216374,105.115825929315,"PRKCB;CAMK2A;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Long-term depression","4/61",0.000202611340801726,0.00135749598337157,0,0,15.305957200694,130.165242519609,"GRIA2;PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Inflammatory mediator regulation of TRP channels","5/127",0.000350077936117922,0.00223383063999055,0,0,9.00865209471767,71.6850405698491,"PRKCB;CAMK2A;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Thyroid hormone synthesis","4/73",0.000404618232022709,0.00246449286777468,0,0,12.6364070711897,98.7227714796197,"PRKCB;PRKCA;ATP1A1;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Glioma","4/75",0.000448579925728317,0.00261346565424324,0,0,12.2792137440025,94.6656612784381,"PRKCB;CAMK2A;PRKCA;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"cAMP signaling pathway","6/211",0.000511500461743587,0.00285587757806836,0,0,6.47848725678268,49.0950263993473,"GRIA2;CAMK2A;ATP2B2;ATP1A1;ATP2B1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"ErbB signaling pathway","4/84",0.000689314170856337,0.00369472395578996,0,0,10.8928571428571,79.2979675012929,"PRKCB;CAMK2A;PAK7;PRKCA","L2_3_IT","WTvsHET_in_PCBs"
"Aldosterone-regulated sodium reabsorption","3/38",0.000776369077262824,0.00400128678281609,0,0,18.5124223602484,132.565281975238,"PRKCB;PRKCA;ATP1A1","L2_3_IT","WTvsHET_in_PCBs"
"African trypanosomiasis","3/39",0.000838184576645425,0.00415987901001804,0,0,17.9972826086957,127.497649278021,"PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"GABAergic synapse","4/90",0.000893271889844812,0.00427494404425731,0,0,10.1298236647074,71.1176381143876,"GABRA2;KCNJ6;PRKCB;PRKCA","L2_3_IT","WTvsHET_in_PCBs"
"Morphine addiction","4/92",0.00096978456427161,0.00448107350387571,0,0,9.8986013986014,68.6808183301058,"GABRA2;KCNJ6;PRKCB;PRKCA","L2_3_IT","WTvsHET_in_PCBs"
"cGMP-PKG signaling pathway","5/172",0.00137800397772388,0.00615508443383333,0,0,6.56620093147039,43.2523483567754,"ATP2B2;ATP1A1;ATP2B1;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"HIF-1 signaling pathway","4/104",0.001528297485426,0.00660618913055108,0,0,8.7054945054945,56.4429521654869,"PRKCB;CAMK2A;PRKCA;GAPDH","L2_3_IT","WTvsHET_in_PCBs"
"Thyroid hormone signaling pathway","4/115",0.00220855760004383,0.00924833495018354,0,0,7.83843183843184,47.9352687063984,"PRKCB;PRKCA;ATP1A1;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Serotonergic synapse","4/132",0.00363115222508485,0.0147446787321627,0,0,6.7915521978022,38.1563343063372,"KCNJ6;PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Vascular smooth muscle contraction","4/140",0.0044764954451394,0.0176426585190788,0,0,6.38946347769877,34.5600636030585,"PRKCB;PRKCA;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Synaptic vesicle cycle","3/77",0.00589156494016672,0.0225562771994955,0,0,8.73868977673325,44.8664748655357,"SYT1;SLC1A2;ATP6V0C","L2_3_IT","WTvsHET_in_PCBs"
"Wnt signaling pathway","4/160",0.00714746082021054,0.0266044374974504,0,0,5.56466610312764,27.49500472833,"PRKCB;CAMK2A;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Gap junction","3/86",0.00799397301915542,0.0289511455288331,0,0,7.7875851231011,37.6067733946869,"PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Alzheimer disease","4/175",0.00972651800079283,0.0342987740027958,0,0,5.07268170426065,23.50122356261,"RTN3;PLCB1;CALM1;GAPDH","L2_3_IT","WTvsHET_in_PCBs"
"Axon guidance","4/180",0.0107044506007218,0.0367793943717108,0,0,4.92732267732268,22.3557344332581,"EPHA6;CAMK2A;PAK7;PRKCA","L2_3_IT","WTvsHET_in_PCBs"
"AGE-RAGE signaling pathway in diabetic complications","3/101",0.0123712614204078,0.0414437257583662,0,0,6.59061668145519,28.9484871233582,"PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Glucagon signaling pathway","3/102",0.0127030378286276,0.0415172455862464,0,0,6.52371541501976,28.4819812127862,"CAMK2A;PLCB1;CALM1","L2_3_IT","WTvsHET_in_PCBs"
"Amoebiasis","3/106",0.0140809599840436,0.0449249675681392,0,0,6.26910088644998,26.7247492121207,"PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Parathyroid hormone synthesis, secretion and action","3/107",0.0144381959574197,0.0449934478673078,0,0,6.20850752508361,26.3108979936445,"PRKCB;PRKCA;PLCB1","L2_3_IT","WTvsHET_in_PCBs"
"Nicotine addiction","2/40",0.0154880314367593,0.0471680957392214,0,0,11.243350311262,46.8587730092946,"GABRA2;GRIA2","L2_3_IT","WTvsHET_in_PCBs"
"Adrenergic signaling in cardiomyocytes","9/148",9.64147023027663e-09,1.21482524901485e-06,0,0,17.5432147432739,323.798486786301,"PPP2R2B;CACNA2D1;CAMK2A;CACNA2D3;ATP2B2;ATP1A1;ATP2B1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"cGMP-PKG signaling pathway","8/172",5.27212764916097e-07,3.32144041897141e-05,0,0,13.0217534607779,188.238062006577,"MEF2C;PPP3R1;KCNMA1;ATP2B2;ATP1A1;ATP2B1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"Salivary secretion","6/78",8.00636203015732e-07,3.36267205266608e-05,0,0,21.7609649122807,305.477360875758,"KCNMA1;ATP2B2;ATP1A1;ATP2B1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"Oxytocin signaling pathway","7/154",3.28110324277513e-06,9.64829326083501e-05,0,0,12.5530158730159,158.511084438443,"MEF2C;PPP3R1;KCNJ6;CACNA2D1;CAMK2A;CACNA2D3;PLCB1","L4","WTvsHET_in_PCBs"
"Aldosterone synthesis and secretion","6/102",3.88189895739207e-06,9.64829326083501e-05,0,0,16.3009868421053,203.097028712837,"CAMK2A;ATP2B2;ATP1A1;ATP2B1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"Pancreatic secretion","6/105",4.59442536230238e-06,9.64829326083501e-05,0,0,15.804625199362,194.249383285479,"KCNMA1;ATP2B2;ATP1A1;ATP2B1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"Dopaminergic synapse","6/135",1.94513314214535e-05,0.000350123965586164,0,0,12.1107711138311,131.372740624973,"GRIA2;KCNJ6;PPP2R2B;CAMK2A;PLCB1;SCN1A","L4","WTvsHET_in_PCBs"
"Insulin secretion","5/86",2.74929306533482e-05,0.000433013657790234,0,0,15.9026775693442,167.003267003595,"KCNMA1;CAMK2A;ATP1A1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"Endocrine and other factor-regulated calcium reabsorption","4/55",7.63416524798817e-05,0.00106878313471834,0,0,19.9768728004022,189.386584689081,"ATP1A1;ATP2B1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"Calcium signaling pathway","6/189",0.000126955083267353,0.00159963404916865,0,0,8.51380500431406,76.3831103201275,"PPP3R1;CAMK2A;ATP2B2;ATP2B1;PLCB1;CACNA1E","L4","WTvsHET_in_PCBs"
"Long-term potentiation","4/67",0.000165286309449935,0.00189327954460834,0,0,16.1619861619862,140.735850248496,"GRIA2;PPP3R1;CAMK2A;PLCB1","L4","WTvsHET_in_PCBs"
"Thyroid hormone synthesis","4/73",0.000230378933987746,0.00218509554807563,0,0,14.7521367521368,123.560726695233,"HSPA5;ATP1A1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"cAMP signaling pathway","6/211",0.000230800544467176,0.00218509554807563,0,0,7.59165596919127,63.5721980962053,"GRIA2;CAMK2A;ATP2B2;ATP1A1;ATP2B1;ATP1B1","L4","WTvsHET_in_PCBs"
"Gastric acid secretion","4/74",0.000242788394230626,0.00218509554807563,0,0,14.5406593406593,121.026565060122,"CAMK2A;ATP1A1;ATP1B1;PLCB1","L4","WTvsHET_in_PCBs"
"Renin secretion","4/76",0.000269039021115091,0.00225992777736676,0,0,14.1353276353276,116.201639489773,"PPP3R1;KCNMA1;PLCB1;CTSB","L4","WTvsHET_in_PCBs"
"Cardiac muscle contraction","4/78",0.000297269173853579,0.00234099474409693,0,0,13.7519057519058,111.677473522964,"CACNA2D1;CACNA2D3;ATP1A1;ATP1B1","L4","WTvsHET_in_PCBs"
"Circadian entrainment","4/99",0.000735048303245681,0.00544800507111505,0,0,10.7006747638327,77.2115142702365,"GRIA2;KCNJ6;CAMK2A;PLCB1","L4","WTvsHET_in_PCBs"
"Mineral absorption","3/44",0.000779300431665736,0.00545510302166015,0,0,18.4103118246372,131.764699090568,"ATP1A1;ATP2B1;ATP1B1","L4","WTvsHET_in_PCBs"
"Cholinergic synapse","4/113",0.00120393861704468,0.00798401398671737,0,0,9.3196894848271,62.6484151246219,"KCNJ6;CAMK2A;KCNQ5;PLCB1","L4","WTvsHET_in_PCBs"
"Amphetamine addiction","3/68",0.00274790016773628,0.0173117710567386,0,0,11.5986368062317,68.3962128762065,"GRIA2;PPP3R1;CAMK2A","L4","WTvsHET_in_PCBs"
"Retrograde endocannabinoid signaling","4/150",0.00337941670638745,0.0202765002383247,0,0,6.94485423252546,39.5165828020416,"GRIA2;GABRA1;KCNJ6;PLCB1","L4","WTvsHET_in_PCBs"
"Proximal tubule bicarbonate reclamation","2/22",0.00363693752369709,0.0208297330902652,0,0,24.8725,139.699214082934,"ATP1A1;ATP1B1","L4","WTvsHET_in_PCBs"
"Axon guidance","4/180",0.00643317617650214,0.0352426173147508,0,0,5.752331002331,29.0279125847525,"PPP3R1;CAMK2A;PAK7;LRRC4C","L4","WTvsHET_in_PCBs"
"MAPK signaling pathway","5/294",0.00720703145597554,0.0378369151438716,0,0,4.41041657304633,21.7552536194662,"MEF2C;PPP3R1;CACNA2D1;CACNA2D3;CACNA1E","L4","WTvsHET_in_PCBs"
"Glucagon signaling pathway","3/102",0.00852259008633011,0.0429538540351037,0,0,7.60222477943997,36.224867027198,"PPP3R1;CAMK2A;PLCB1","L4","WTvsHET_in_PCBs"
"Long-term potentiation","11/67",3.68478762605704e-09,3.99170791908986e-07,0,0,13.5902288732394,263.909374023726,"PRKCG;GRIA1;PPP3CA;GRM5;PRKCB;CAMK4;PLCB1;CALM1;PRKACB;CAMK2G;GRIN2B","L5","WTvsHET_in_PCBs"
"Amphetamine addiction","11/68",4.33881295553246e-09,3.99170791908986e-07,0,0,13.3511242895972,257.084777211812,"PRKCG;GRIA1;PPP3CA;PRKCB;CAMK4;CALM1;PRKACB;CAMK2G;GRIN2B;STX1A;GRIA4","L5","WTvsHET_in_PCBs"
"Insulin secretion","11/86",5.47315488633211e-08,3.3568683302837e-06,0,0,10.137558685446,169.50835010089,"PRKCG;SNAP25;RAB3A;PCLO;PRKCB;ATP1A3;ATP1A1;PLCB1;PRKACB;CAMK2G;STX1A","L5","WTvsHET_in_PCBs"
"Calcium signaling pathway","15/189",1.45016384527598e-07,6.33843649216912e-06,0,0,6.01323891625616,94.686980148859,"PRKCG;PRKCB;PDE1A;ATP2A2;ATP2B2;CACNA1E;RYR3;PPP3CA;GRM5;CAMK4;PTK2B;CALM1;PLCB1;PRKACB;CAMK2G","L5","WTvsHET_in_PCBs"
"Synaptic vesicle cycle","10/77",1.92018174431093e-07,6.33843649216912e-06,0,0,10.2843676355067,159.054695770891,"DNM3;SNAP25;RIMS1;RAB3A;SYT1;STXBP1;CLTC;SLC1A2;ATP6V0C;STX1A","L5","WTvsHET_in_PCBs"
"Salivary secretion","10/78",2.17415438224e-07,6.33843649216912e-06,0,0,10.1326109391125,155.449003385766,"PRKCG;CST3;PRKCB;ATP1A3;ATP2B2;ATP1A1;PLCB1;CALM1;PRKACB;RYR3","L5","WTvsHET_in_PCBs"
"Ribosome","14/170",2.41136170897738e-07,6.33843649216912e-06,0,0,6.2434072451866,95.1364404757415,"RPL30;RPL21;RPLP1;RPL36A;RPL9;RPS26;RPS16;RPS27;RPS19;RPS29;RPL36;RPL37;FAU;RPS23","L5","WTvsHET_in_PCBs"
"Oxytocin signaling pathway","13/154",4.90632828255879e-07,1.12845550498852e-05,0,0,6.39635833207585,92.9235420893496,"PRKCG;MEF2C;PRKCB;RYR3;CAMKK2;CACNB2;PPP3CA;CACNB4;CAMK4;CALM1;PLCB1;PRKACB;CAMK2G","L5","WTvsHET_in_PCBs"
"cAMP signaling pathway","15/211",6.01416697996287e-07,1.22956302701463e-05,0,0,5.33227040816327,76.3793229584944,"GRIA1;HTR1F;PDE4D;ATP2A2;ATP1A3;ATP2B2;ATP1A1;GRIN2B;PAK1;PDE10A;CAMK4;CALM1;PRKACB;CAMK2G;GRIA4","L5","WTvsHET_in_PCBs"
"Dopaminergic synapse","12/135",7.80568602471534e-07,1.43624622854762e-05,0,0,6.75066793070758,94.936284907829,"PRKCG;GRIA1;PPP3CA;PRKCB;PPP2R2B;CALM1;PLCB1;PRKACB;GRIN2B;CAMK2G;SCN1A;GRIA4","L5","WTvsHET_in_PCBs"
"Glutamatergic synapse","11/114",9.9909586442813e-07,1.67121490049796e-05,0,0,7.37118829481745,101.843397279985,"PRKCG;GRIA1;PPP3CA;GRM5;HOMER1;PRKCB;SLC1A2;PLCB1;PRKACB;GRIN2B;GRIA4","L5","WTvsHET_in_PCBs"
