"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","t","B","Directory","DEG_test"
"Glud1",1.20464413826325,0.268607025470456,0.250387919794344,0.999170828525545,10.0502192482229,1.14963225106806,-4.57688959034863,"Astro","VehicleVsPCB_in_HETs"
"Pcdh10",-1.15842331188644,-0.212162540341553,0.251474561857964,0.999170828525545,9.32105060843162,-1.14699863593258,-4.57455920405235,"Astro","VehicleVsPCB_in_HETs"
"Psap",1.16679837065954,0.222555276742077,0.255327125379394,0.999170828525545,9.45809282370343,1.13772491461548,-4.57710439042983,"Astro","VehicleVsPCB_in_HETs"
"Tagln3",-1.16331788377342,-0.218245375984713,0.25557250422532,0.999170828525545,9.37086484404997,-1.13713755889185,-4.57717710898951,"Astro","VehicleVsPCB_in_HETs"
"Tmem30a",1.12544113031045,0.170490594126216,0.256414713558765,0.999170828525545,9.14372405892698,1.13512456579283,-4.5806362201349,"Astro","VehicleVsPCB_in_HETs"
"Cadm1",1.17834609084427,0.236763333915895,0.257483773508959,0.999170828525545,9.57815415126161,1.13257597479717,-4.57872202692415,"Astro","VehicleVsPCB_in_HETs"
"Aplp1",-1.14478586424142,-0.195077762961011,0.257570700661055,0.999170828525545,9.226165606074,-1.13236906759492,-4.57874943657285,"Astro","VehicleVsPCB_in_HETs"
"Cdc42",-1.15534719658727,-0.208326465081921,0.257982267327793,0.999170828525545,9.32746899062718,-1.13139009884895,-4.5785808160956,"Astro","VehicleVsPCB_in_HETs"
"Rpl19",-1.1303686378419,-0.176793343663446,0.259669585890939,0.999170828525545,9.15582362108046,-1.12738786186414,-4.58189231533587,"Astro","VehicleVsPCB_in_HETs"
"Nfia",-1.15919332564735,-0.213121193344957,0.263064352236577,0.999170828525545,9.35471325792808,-1.11938987870689,-4.58147086492194,"Astro","VehicleVsPCB_in_HETs"
"Vegfa",1.1654180000561,0.22084749861161,0.263358903100786,0.999170828525545,9.45992470042126,1.11869929554372,-4.58155224239753,"Astro","VehicleVsPCB_in_HETs"
"Lnpep",1.13390207269832,0.181296050039415,0.265440577151333,0.999170828525545,9.18845019441652,1.1138338792566,-4.58521399350744,"Astro","VehicleVsPCB_in_HETs"
"Ccdc88a",1.18831854544085,0.2489216226084,0.270039495710932,0.999170828525545,9.84427074523823,1.10317740374525,-4.58489791974871,"Astro","VehicleVsPCB_in_HETs"
"Rps2",-1.12899790480377,-0.175042808757485,0.270202646505824,0.999170828525545,9.16866022885961,-1.10280165391942,-4.58939437919567,"Astro","VehicleVsPCB_in_HETs"
"Fth1",1.18211194902837,0.241366668899707,0.273601585589817,0.999170828525545,9.77359320928627,1.09500873743522,-4.5863736043979,"Astro","VehicleVsPCB_in_HETs"
"Sptbn1",1.16016685958286,0.214332314129331,0.274916119492491,0.999170828525545,9.49530726457991,1.09201260783831,-4.58764701868278,"Astro","VehicleVsPCB_in_HETs"
"Malat1",1.11835077653613,0.161372767962941,0.277328679918302,0.999170828525545,16.9030172061334,1.08653917447489,-4.59737722107292,"Astro","VehicleVsPCB_in_HETs"
"Hsp90b1",1.15013432965362,0.201802370219611,0.277544347389324,0.999170828525545,9.32213568259166,1.0860514681475,-4.58986184156455,"Astro","VehicleVsPCB_in_HETs"
"Uqcr11",-1.11894051514762,-0.162133342138594,0.278646344316897,0.999170828525545,9.12097018972145,-1.0835634548277,-4.59822898642314,"Astro","VehicleVsPCB_in_HETs"
"Spag9",1.17630466270768,0.234261766341623,0.278954352696082,0.999170828525545,9.65422617345319,1.08286925284617,-4.58872125448696,"Astro","VehicleVsPCB_in_HETs"
"Nktr",-1.15957883765462,-0.213600909528394,0.285117365768995,0.999170828525545,9.43770639209573,-1.06908693379971,-4.59240272187382,"Astro","VehicleVsPCB_in_HETs"
"Atp5b",-1.12356655068938,-0.168085580241891,0.286397195490861,0.999170828525545,9.18597356075953,-1.06625022895585,-4.60117512721203,"Astro","VehicleVsPCB_in_HETs"
"Ckap5",-1.13651619909002,-0.18461824744682,0.288048478727143,0.999170828525545,9.2451122547626,-1.0626028357185,-4.5975680464645,"Astro","VehicleVsPCB_in_HETs"
"Prrc2c",-1.14783556602713,-0.198915982546228,0.289017701174769,0.999170828525545,9.32534888081248,-1.06046856249092,-4.59576891814139,"Astro","VehicleVsPCB_in_HETs"
"Ogt",-1.18613984148036,-0.246274108296277,0.29245618711029,0.999170828525545,10.0812721999728,-1.05293551941681,-4.59337108298059,"Astro","VehicleVsPCB_in_HETs"
