"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Wdr761",-0.310022108989006,7.64571285393383,-3.3901483994782,0.00106346045601219,0.00317084002503441,-1.04836443411037,"GABAergic","Wdr761"
"Gpatch12",-0.309997872000369,7.59392100343729,-3.5548984118955,0.000621888474249306,0.0019863063103969,-0.605790227594448,"GABAergic","Gpatch12"
"Ivd1",-0.309804819968417,7.85480092057796,-2.42077941433269,0.0176266206431931,0.0353277239999767,-3.35736633729793,"GABAergic","Ivd1"
"Zfyve211",-0.309781232470714,7.57411195081099,-4.40178503882374,3.11693152322453e-05,0.00014985574871113,2.15075177582357,"GABAergic","Zfyve211"
"Ptpdc11",-0.309611371506141,7.67208252990368,-2.93264871930097,0.00432309870508321,0.0106582273552751,-2.31713562682546,"GABAergic","Ptpdc11"
"Slc2a61",-0.309577481837161,7.69865687965648,-2.90947230478095,0.00462486755431522,0.0113229832598402,-2.31236310089074,"GABAergic","Slc2a61"
"Cd371",-0.309471754343622,7.54212223756671,-5.06459664373301,2.36385389607935e-06,1.99801550695343e-05,4.56526907040037,"GABAergic","Cd371"
"Cklf1",-0.30940241438457,7.63180515880158,-2.87744939817939,0.0050738197306341,0.0122446858939686,-2.50190853766109,"GABAergic","Cklf1"
"Ndst11",-0.309296382340463,7.61721788689618,-3.76426470145017,0.000307443591033229,0.00108542638552012,0.0541596564144671,"GABAergic","Ndst11"
"Tm9sf11",-0.309283760164635,7.72544833228406,-2.87487465068468,0.00511160495062263,0.0123238147118433,-2.39013293698822,"GABAergic","Tm9sf11"
"Ehd11",-0.309280873920295,7.60019901078035,-2.69105050793511,0.00858245670869083,0.0192050183508574,-2.96672495678919,"GABAergic","Ehd11"
"Gm105161",-0.30921849389634,7.59356231811252,-3.65177626988416,0.000450283300517097,0.00149875672388039,-0.309903700474664,"GABAergic","Gm105161"
"Zfp4621",-0.309166253831326,7.64306489426711,-3.33369627015673,0.0012733358147671,0.00370873341230702,-1.23724289093157,"GABAergic","Zfp4621"
"Ly861",-0.309088104936309,7.54199025207434,-5.04867509381207,2.5201729921753e-06,2.10275868332245e-05,4.50455612389738,"GABAergic","Ly861"
"Bmp11",-0.309080513552967,7.54250039879261,-5.05288753431002,2.47785913418257e-06,2.07729155966958e-05,4.52103015543794,"GABAergic","Bmp11"
"Znfx11",-0.309037650478274,7.56869060385004,-4.4751679521275,2.36458386924724e-05,0.000119655512004747,2.40673170619046,"GABAergic","Znfx11"
