"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Kdm3a",0.117793975282156,7.87950866105997,7.20490050765206,6.31330433590799e-13,7.5308906978498e-13,18.0858809172225,"Glutamatergic","Kdm3a"
"Mpv17",0.11778109984493,7.74839507240898,8.58962449106104,1.03029898190637e-17,1.30557676473526e-17,28.7623452748678,"Glutamatergic","Mpv17"
"Snhg10",0.117779595994086,7.69107501437438,10.2219489261582,2.19942988410994e-24,3.02010039101772e-24,43.8710735211879,"Glutamatergic","Snhg10"
"Elob",-0.117777164828835,8.5984601028644,-5.00351275811382,5.74423197545213e-07,6.33318922950113e-07,5.41034989997075,"Glutamatergic","Elob"
"Ttc33",0.117775457802871,7.77451101255523,9.26810170370552,2.37114480609935e-20,3.10327826695388e-20,34.7849169801193,"Glutamatergic","Ttc33"
"Gatm",0.117764831026777,7.70318182418401,8.80197654686827,1.61417117798547e-18,2.06455903647379e-18,30.5328777576466,"Glutamatergic","Gatm"
"Mmgt1",0.117754618229394,7.69042816810211,10.6413785593678,2.81586695082548e-26,3.9453967167871e-26,48.1864707388914,"Glutamatergic","Mmgt1"
"Cdkn2d",0.117750272691007,7.75563195036994,10.5619914496717,6.50781535234271e-26,9.07877358469407e-26,47.4274206165171,"Glutamatergic","Cdkn2d"
"Slc15a2",0.117749452073508,7.59019977130754,16.4244735021877,1.0928952294825e-59,2.00913548299995e-59,124.541887284195,"Glutamatergic","Slc15a2"
"Parp8",0.117741758156763,7.70591735912811,9.70374005222985,3.80251597035697e-22,5.08248855928587e-22,38.7909911249655,"Glutamatergic","Parp8"
"Ncoa4",0.117739835324278,7.74022912741184,9.39212184389553,7.44761736341917e-21,9.80737495742766e-21,35.8855804002549,"Glutamatergic","Ncoa4"
"Emc9",0.117724401243144,7.87185271144647,7.81427813144993,6.1989213661787e-15,7.59495174397571e-15,22.6140340441506,"Glutamatergic","Emc9"
